word_count,date
36,2021-12-09 20:07:41
18,2021-12-09 20:07:33
49,2021-12-09 20:07:28
25,2021-12-09 20:07:19
21,2021-12-09 20:07:13
13,2021-12-09 20:05:59
29,2021-12-09 20:05:25
0,2021-12-09 20:04:44
22,2021-12-09 20:04:13
22,2021-12-09 20:04:07
30,2021-12-09 20:04:00
9,2021-12-09 20:02:58
26,2021-12-09 20:02:55
10,2021-12-09 20:02:31
17,2021-12-09 20:01:19
6,2021-12-09 20:01:15
5,2021-12-09 20:01:11
45,2021-12-09 20:01:09
71,2021-12-09 20:00:11
7,2021-12-09 19:59:46
33,2021-12-09 18:25:48
24,2021-12-09 18:25:39
23,2021-12-09 18:25:32
39,2021-12-09 18:25:28
27,2021-12-09 18:25:10
23,2021-12-08 23:39:51
15,2021-12-08 23:39:37
18,2021-12-08 23:36:52
15,2021-12-08 23:36:48
41,2021-12-08 23:36:27
15,2021-12-08 23:36:17
3,2021-12-08 23:36:06
5,2021-12-08 22:38:08
18,2021-12-08 22:38:06
26,2021-12-08 22:38:01
34,2021-12-08 22:34:14
29,2021-12-08 22:34:06
7,2021-12-08 22:33:53
49,2021-12-08 21:54:35
12,2021-12-08 21:54:24
34,2021-12-08 21:54:20
37,2021-12-04 21:13:46
7,2021-12-04 21:02:25
62,2021-12-04 21:02:24
36,2021-12-04 21:02:09
29,2021-12-04 20:59:56
32,2021-12-04 20:59:49
19,2021-12-04 20:59:30
31,2021-12-04 20:59:26
5,2021-12-04 20:58:54
21,2021-12-04 20:58:51
24,2021-12-04 20:58:38
2,2021-12-04 20:58:29
20,2021-12-04 20:58:28
11,2021-12-04 20:58:16
43,2021-12-04 20:58:14
26,2021-12-04 20:57:48
34,2021-12-04 20:57:43
15,2021-12-04 20:48:09
14,2021-12-04 20:47:53
29,2021-12-04 20:47:50
74,2021-12-04 20:46:47
57,2021-12-04 20:46:22
45,2021-12-04 20:46:00
18,2021-12-04 20:45:51
36,2021-12-04 20:45:29
30,2021-12-04 20:45:14
6,2021-12-04 19:46:01
35,2021-12-04 19:45:57
5,2021-12-04 10:42:25
48,2021-12-04 10:42:23
17,2021-12-04 10:42:12
0,2021-12-03 23:16:50
0,2021-12-03 23:16:35
0,2021-12-03 23:14:53
0,2021-12-03 19:29:17
66,2021-12-02 22:05:49
11,2021-12-02 22:05:29
27,2021-12-02 22:01:25
27,2021-12-02 22:01:20
12,2021-12-02 22:00:50
26,2021-12-02 22:00:47
0,2021-12-02 17:09:18
0,2021-12-02 16:55:09
2,2021-12-02 12:03:52
1,2021-12-02 12:03:51
36,2021-12-02 11:58:33
30,2021-12-02 11:58:26
52,2021-12-02 11:58:18
23,2021-12-02 11:58:03
21,2021-12-02 11:57:59
24,2021-12-02 11:57:47
40,2021-12-02 11:57:43
5,2021-12-02 11:56:07
30,2021-12-02 11:52:06
23,2021-12-02 11:51:56
43,2021-12-02 11:51:04
12,2021-12-02 09:24:41
3,2021-12-02 09:24:37
8,2021-12-02 00:26:15
20,2021-12-02 00:26:13
0,2021-12-02 00:25:56
1,2021-12-02 00:13:40
0,2021-11-30 16:04:43
14,2021-11-30 00:00:24
23,2021-11-30 00:00:20
26,2021-11-30 00:00:14
12,2021-11-30 00:00:09
37,2021-11-29 23:51:07
72,2021-11-29 23:50:59
24,2021-11-29 23:45:34
21,2021-11-29 23:45:29
28,2021-11-29 23:45:23
14,2021-11-29 22:44:39
34,2021-11-29 22:43:07
42,2021-11-29 22:42:55
43,2021-11-29 22:42:46
6,2021-11-29 22:11:23
16,2021-11-29 22:11:20
22,2021-11-29 22:11:17
13,2021-11-29 22:11:12
62,2021-11-29 22:10:15
10,2021-11-29 22:09:56
27,2021-11-29 22:09:55
2,2021-11-29 22:09:48
35,2021-11-29 22:02:43
12,2021-11-29 22:02:38
27,2021-11-29 22:02:19
25,2021-11-29 22:02:13
9,2021-11-29 22:02:09
49,2021-11-29 21:58:24
6,2021-11-29 21:58:16
28,2021-11-29 21:57:41
38,2021-11-29 21:55:44
11,2021-11-29 21:55:32
31,2021-11-29 21:54:12
10,2021-11-29 21:53:50
3,2021-11-29 21:53:46
43,2021-11-29 21:51:38
43,2021-11-29 21:51:38
21,2021-11-28 22:55:51
56,2021-11-28 22:55:48
43,2021-11-28 22:55:28
25,2021-11-28 21:34:29
17,2021-11-28 21:34:25
78,2021-11-28 21:34:21
22,2021-11-28 21:34:07
16,2021-11-28 21:34:01
25,2021-11-28 21:33:57
37,2021-11-28 21:33:52
49,2021-11-28 21:33:44
38,2021-11-28 21:33:34
49,2021-11-28 21:33:25
22,2021-11-28 21:31:33
18,2021-11-28 21:31:29
2,2021-11-28 21:31:19
31,2021-11-28 21:31:18
22,2021-11-28 21:31:11
47,2021-11-28 21:31:01
65,2021-11-28 21:30:53
72,2021-11-28 21:30:42
20,2021-11-28 21:30:22
23,2021-11-28 21:30:18
24,2021-11-28 21:30:10
54,2021-11-28 21:30:05
80,2021-11-28 21:29:50
58,2021-11-28 21:29:32
16,2021-11-28 21:29:12
13,2021-11-28 21:29:09
41,2021-11-28 21:29:04
35,2021-11-28 21:28:45
28,2021-11-28 21:28:01
51,2021-11-28 21:08:58
38,2021-11-28 21:08:34
18,2021-11-28 21:08:26
46,2021-11-28 21:08:23
21,2021-11-28 21:08:15
49,2021-11-28 21:08:11
19,2021-11-28 21:08:01
6,2021-11-28 16:56:49
0,2021-11-28 16:56:47
56,2021-11-28 15:26:15
17,2021-11-28 15:26:04
35,2021-11-28 15:11:46
5,2021-11-28 15:11:29
46,2021-11-28 15:11:28
44,2021-11-28 14:41:41
12,2021-11-28 14:41:02
0,2021-11-28 14:40:57
0,2021-11-28 14:40:46
10,2021-11-28 14:40:43
10,2021-11-27 14:58:08
42,2021-11-27 14:49:57
13,2021-11-27 14:49:43
15,2021-11-27 14:49:31
17,2021-11-27 14:49:22
27,2021-11-27 14:49:07
24,2021-11-27 14:49:02
7,2021-11-27 14:48:47
57,2021-11-27 14:44:10
0,2021-11-27 14:36:03
0,2021-11-24 23:37:18
47,2021-11-24 13:32:16
0,2021-11-21 17:23:27
26,2021-11-21 17:22:55
32,2021-11-21 17:22:49
70,2021-11-21 17:22:43
32,2021-11-21 17:22:35
22,2021-11-21 17:22:30
30,2021-11-21 17:22:24
26,2021-11-19 18:13:09
37,2021-11-19 18:12:48
6,2021-11-17 23:38:59
30,2021-11-17 23:33:39
27,2021-11-17 23:28:52
5,2021-11-17 23:28:38
5,2021-11-17 21:41:01
38,2021-11-17 21:10:27
40,2021-11-17 21:10:17
7,2021-11-17 21:10:08
39,2021-11-17 21:10:04
18,2021-11-17 21:09:54
35,2021-11-17 21:09:50
35,2021-11-17 21:09:37
6,2021-11-17 21:09:36
36,2021-11-17 21:09:19
23,2021-11-14 21:24:49
2,2021-11-14 21:24:38
52,2021-11-14 11:02:02
34,2021-11-14 11:01:49
52,2021-11-14 10:54:57
100,2021-11-14 10:54:42
69,2021-11-14 10:54:19
24,2021-11-14 10:53:55
28,2021-11-14 10:53:45
3,2021-11-14 00:07:07
6,2021-11-14 00:07:03
43,2021-11-14 00:02:43
22,2021-11-14 00:02:34
15,2021-11-14 00:01:59
37,2021-11-14 00:01:52
15,2021-11-14 00:01:39
4,2021-11-14 00:00:47
11,2021-11-14 00:00:27
24,2021-11-13 23:57:47
28,2021-11-13 23:57:44
5,2021-11-13 23:57:33
32,2021-11-13 23:57:19
11,2021-11-13 23:57:00
14,2021-11-13 23:56:58
10,2021-11-13 23:56:53
29,2021-11-13 23:56:49
12,2021-11-13 23:56:42
20,2021-11-13 23:56:33
5,2021-11-13 23:56:25
44,2021-11-13 23:55:03
90,2021-11-13 23:54:53
2,2021-11-13 23:54:09
36,2021-11-13 23:54:08
34,2021-11-13 23:53:48
25,2021-11-13 23:53:41
5,2021-11-13 23:53:37
6,2021-11-13 23:53:35
41,2021-11-13 23:53:31
52,2021-11-13 23:53:19
9,2021-11-13 23:52:57
30,2021-11-13 23:52:52
18,2021-11-13 23:52:48
44,2021-11-13 23:52:44
29,2021-11-13 23:52:36
24,2021-11-13 23:52:27
51,2021-11-13 23:52:16
39,2021-11-13 23:52:06
47,2021-11-13 23:51:59
22,2021-11-13 23:34:39
8,2021-11-13 23:34:35
92,2021-11-13 23:33:04
5,2021-11-13 23:32:46
41,2021-11-13 23:31:50
12,2021-11-13 23:31:42
32,2021-11-13 23:31:40
28,2021-11-13 23:31:25
31,2021-11-13 23:31:08
6,2021-11-13 23:30:57
38,2021-11-13 23:29:54
37,2021-11-13 23:29:46
19,2021-11-13 23:29:35
28,2021-11-13 23:28:46
6,2021-11-13 23:28:40
26,2021-11-13 21:53:44
19,2021-11-13 21:53:40
43,2021-11-13 21:53:36
9,2021-11-13 14:47:34
0,2021-11-13 00:27:28
70,2021-11-13 00:27:24
18,2021-11-13 00:27:10
3,2021-11-13 00:27:06
6,2021-11-13 00:25:27
17,2021-11-13 00:25:24
25,2021-11-13 00:25:10
23,2021-11-13 00:23:08
19,2021-11-13 00:23:01
3,2021-11-13 00:22:55
0,2021-11-13 00:21:27
7,2021-11-12 23:15:06
0,2021-11-12 23:10:15
2,2021-11-12 18:07:22
31,2021-11-12 18:03:41
27,2021-11-12 18:03:35
70,2021-11-12 17:04:23
78,2021-11-12 17:04:01
9,2021-11-11 00:59:03
2,2021-11-10 21:57:49
36,2021-11-10 21:57:49
13,2021-11-10 21:57:37
54,2021-11-10 21:57:31
89,2021-11-10 21:57:21
3,2021-11-10 21:44:07
973,2021-11-10 21:44:06
59,2021-11-10 21:30:36
47,2021-11-10 21:29:40
63,2021-11-10 21:29:31
53,2021-11-10 21:29:14
44,2021-11-10 21:28:43
7,2021-11-10 21:28:28
8,2021-11-10 21:28:26
67,2021-11-10 21:28:21
81,2021-11-10 21:28:07
10,2021-11-10 21:27:07
42,2021-11-10 21:27:02
30,2021-11-10 21:26:48
40,2021-11-10 21:25:14
44,2021-11-10 21:25:04
35,2021-11-10 21:24:49
17,2021-11-10 21:24:36
15,2021-11-10 21:24:32
25,2021-11-10 21:24:28
20,2021-11-10 21:24:16
14,2021-11-10 21:24:11
40,2021-11-10 21:24:08
13,2021-11-10 21:23:58
73,2021-11-10 21:23:51
12,2021-11-10 21:23:24
28,2021-11-10 21:23:21
38,2021-11-10 21:23:07
23,2021-11-10 21:22:55
20,2021-11-10 21:22:36
73,2021-11-10 21:17:27
40,2021-11-10 21:16:52
9,2021-11-10 21:16:44
38,2021-11-10 21:15:46
9,2021-11-10 21:15:28
14,2021-11-10 21:15:26
9,2021-11-10 21:15:20
19,2021-11-10 21:14:14
1,2021-11-10 21:14:10
112,2021-11-10 21:14:08
74,2021-11-10 21:13:44
15,2021-11-10 21:13:29
16,2021-11-10 21:12:58
31,2021-11-10 21:11:59
29,2021-11-10 21:11:49
2,2021-11-10 21:11:43
60,2021-11-10 21:11:43
42,2021-11-10 21:10:31
41,2021-11-10 21:10:22
12,2021-11-10 21:09:17
24,2021-11-10 21:09:12
38,2021-11-10 21:06:55
89,2021-11-10 21:05:10
49,2021-11-10 21:04:52
10,2021-11-10 21:04:30
28,2021-11-10 21:04:29
22,2021-11-10 21:04:14
21,2021-11-10 20:50:00
3,2021-11-10 20:43:55
11,2021-11-10 20:43:51
28,2021-11-10 20:43:49
26,2021-11-10 20:43:19
54,2021-11-10 20:43:08
46,2021-11-10 20:41:46
18,2021-11-10 20:41:34
15,2021-11-10 20:41:14
34,2021-11-10 20:30:40
43,2021-11-10 20:16:33
18,2021-11-10 20:15:07
40,2021-11-10 20:15:03
37,2021-11-10 20:13:45
34,2021-11-10 20:12:47
53,2021-11-10 20:11:00
37,2021-11-10 20:10:48
21,2021-11-10 20:10:37
30,2021-11-10 20:10:06
25,2021-11-10 20:09:55
79,2021-11-10 20:09:46
25,2021-11-10 20:09:29
25,2021-11-10 20:09:22
14,2021-11-10 20:09:17
30,2021-11-10 20:08:02
34,2021-11-10 20:07:43
30,2021-11-10 20:07:29
38,2021-11-10 20:07:24
24,2021-11-10 19:47:21
24,2021-11-10 19:47:16
61,2021-11-10 19:46:20
43,2021-11-10 19:45:39
60,2021-11-10 19:45:25
0,2021-11-10 14:28:18
18,2021-11-08 22:29:15
0,2021-11-08 22:29:01
40,2021-11-08 22:14:52
8,2021-11-08 22:14:43
32,2021-11-08 22:14:41
32,2021-11-08 22:14:34
68,2021-11-08 22:14:27
68,2021-11-08 22:14:12
14,2021-11-08 22:12:18
47,2021-11-08 22:12:12
13,2021-11-08 22:11:59
29,2021-11-08 22:11:19
27,2021-11-08 22:11:12
41,2021-11-08 22:10:52
32,2021-11-08 22:10:43
41,2021-11-08 22:10:27
32,2021-11-08 22:10:05
12,2021-11-08 22:09:54
55,2021-11-08 22:09:52
60,2021-11-08 22:09:42
82,2021-11-08 22:09:13
20,2021-11-08 22:08:52
27,2021-11-08 22:05:05
8,2021-11-08 22:04:56
11,2021-11-08 22:04:54
14,2021-11-08 22:04:51
43,2021-11-08 22:04:34
21,2021-11-08 22:04:24
22,2021-11-08 22:04:20
33,2021-11-08 22:04:15
60,2021-11-08 22:04:09
52,2021-11-08 22:02:59
8,2021-11-08 22:02:46
0,2021-11-08 22:01:11
23,2021-11-07 19:22:07
10,2021-11-07 19:22:03
6,2021-11-07 19:21:58
14,2021-11-07 19:21:10
25,2021-11-07 19:21:08
6,2021-11-07 19:21:01
8,2021-11-07 19:10:35
15,2021-11-07 19:10:06
20,2021-11-07 19:09:57
34,2021-11-07 15:42:51
66,2021-11-07 15:42:44
11,2021-11-07 15:42:33
25,2021-11-07 15:42:30
26,2021-11-07 15:41:17
60,2021-11-07 15:41:07
28,2021-11-07 15:40:32
7,2021-11-07 15:40:24
37,2021-11-07 15:40:23
26,2021-11-07 15:40:15
27,2021-11-07 15:40:08
24,2021-11-07 15:39:42
6,2021-11-07 15:39:32
52,2021-11-07 15:39:31
25,2021-11-07 15:39:16
10,2021-11-07 15:38:25
26,2021-11-07 15:38:18
25,2021-11-07 15:37:45
9,2021-11-07 15:37:37
3,2021-11-07 15:37:34
13,2021-11-07 15:33:20
22,2021-11-07 15:32:42
48,2021-11-07 15:32:36
28,2021-11-07 15:31:28
25,2021-11-07 15:31:21
22,2021-11-07 15:27:03
22,2021-11-07 15:26:06
19,2021-11-07 15:25:59
19,2021-11-07 15:25:47
33,2021-11-07 15:05:28
35,2021-11-07 15:05:17
19,2021-11-07 15:05:04
35,2021-11-07 15:04:33
8,2021-11-07 15:04:16
10,2021-11-07 15:04:13
43,2021-11-07 12:55:10
24,2021-11-07 12:55:09
36,2021-11-06 19:43:25
41,2021-11-04 22:49:20
53,2021-11-04 22:49:04
25,2021-11-04 22:48:51
70,2021-11-04 22:39:09
44,2021-11-04 22:38:56
49,2021-11-04 22:37:13
22,2021-11-04 22:36:48
44,2021-11-04 22:36:27
29,2021-11-04 22:35:55
46,2021-11-04 22:35:42
42,2021-11-04 22:35:29
0,2021-11-04 14:06:40
0,2021-11-04 14:06:25
0,2021-11-04 13:53:26
0,2021-11-04 08:49:07
12,2021-11-02 21:19:56
17,2021-11-02 17:23:06
2,2021-11-02 17:23:01
19,2021-11-02 16:41:59
7,2021-11-02 16:41:41
42,2021-11-02 16:40:33
37,2021-11-02 16:40:23
46,2021-11-02 16:40:15
44,2021-11-02 16:40:01
43,2021-11-02 16:39:49
11,2021-11-02 16:39:23
24,2021-11-02 16:38:27
5,2021-11-02 16:38:18
4,2021-11-02 16:38:07
8,2021-11-02 16:36:24
7,2021-11-02 16:36:13
91,2021-11-02 16:36:11
0,2021-11-01 22:32:14
28,2021-10-31 00:24:25
49,2021-10-28 21:20:54
17,2021-10-28 21:20:37
32,2021-10-28 21:20:28
8,2021-10-28 21:20:22
50,2021-10-28 21:20:19
63,2021-10-28 21:20:09
27,2021-10-26 23:37:39
34,2021-10-26 23:31:15
24,2021-10-26 23:31:00
17,2021-10-26 23:30:54
3,2021-10-26 23:30:27
4,2021-10-26 23:30:12
32,2021-10-26 23:29:55
14,2021-10-26 23:29:00
19,2021-10-26 23:28:58
4,2021-10-26 23:28:46
12,2021-10-26 23:28:00
3,2021-10-26 23:27:41
11,2021-10-26 23:27:39
13,2021-10-26 23:27:18
3,2021-10-26 23:26:48
7,2021-10-26 23:26:44
10,2021-10-26 23:26:33
14,2021-10-26 23:26:21
28,2021-10-26 23:26:18
12,2021-10-26 23:26:11
16,2021-10-26 23:26:09
3,2021-10-26 23:26:05
6,2021-10-26 23:25:58
13,2021-10-26 23:25:56
29,2021-10-26 23:25:42
10,2021-10-26 23:25:29
25,2021-10-26 23:25:26
5,2021-10-26 23:25:17
6,2021-10-26 23:24:44
22,2021-10-26 23:24:39
22,2021-10-26 23:23:12
6,2021-10-26 23:23:01
20,2021-10-26 23:20:02
7,2021-10-26 23:16:52
48,2021-10-26 23:16:48
28,2021-10-26 23:16:32
61,2021-10-26 23:16:27
20,2021-10-26 23:16:14
6,2021-10-26 23:16:07
5,2021-10-26 23:15:33
18,2021-10-26 23:11:07
51,2021-10-26 23:07:26
5,2021-10-26 23:07:13
17,2021-10-26 23:07:11
6,2021-10-26 23:07:06
49,2021-10-26 23:06:02
16,2021-10-26 22:21:12
28,2021-10-26 22:21:08
31,2021-10-26 22:17:52
38,2021-10-26 22:15:58
31,2021-10-26 22:15:49
47,2021-10-26 22:15:38
20,2021-10-26 22:15:19
50,2021-10-26 22:14:35
6,2021-10-26 22:14:18
16,2021-10-26 22:09:45
14,2021-10-26 22:09:41
21,2021-10-26 22:09:33
7,2021-10-26 22:09:28
32,2021-10-26 22:09:27
30,2021-10-26 22:09:19
35,2021-10-26 22:07:47
36,2021-10-26 22:07:30
41,2021-10-26 22:07:21
20,2021-10-26 22:06:55
6,2021-10-26 22:04:58
42,2021-10-26 22:04:35
31,2021-10-26 22:04:24
31,2021-10-26 22:04:10
14,2021-10-26 22:03:19
3,2021-10-26 22:03:16
8,2021-10-26 22:03:01
26,2021-10-26 22:02:59
8,2021-10-26 22:02:35
53,2021-10-26 22:02:09
44,2021-10-26 22:01:54
27,2021-10-26 22:01:08
23,2021-10-26 22:01:01
68,2021-10-26 22:00:55
4,2021-10-26 22:00:30
38,2021-10-26 22:00:19
27,2021-10-26 21:59:07
21,2021-10-26 21:58:55
31,2021-10-26 21:58:50
9,2021-10-26 21:58:36
41,2021-10-26 21:58:18
10,2021-10-26 21:57:20
11,2021-10-26 21:57:15
40,2021-10-26 21:56:07
48,2021-10-26 21:55:58
21,2021-10-26 21:55:46
3,2021-10-26 21:55:32
5,2021-10-26 21:55:19
44,2021-10-26 21:55:13
29,2021-10-26 21:54:46
18,2021-10-26 21:54:18
11,2021-10-26 21:54:06
18,2021-10-26 21:53:56
10,2021-10-26 21:53:47
3,2021-10-26 21:53:45
36,2021-10-26 15:04:12
47,2021-10-26 15:04:01
25,2021-10-26 15:03:52
49,2021-10-26 15:00:52
39,2021-10-26 15:00:41
5,2021-10-26 14:56:58
33,2021-10-26 14:52:02
23,2021-10-26 14:51:52
2,2021-10-26 14:51:47
31,2021-10-25 23:14:50
