id,date,time,white,black,white elo,black elo,time control,opening code,opening name,length,termination,result,hero points,has eval,has increment,link
77,2021.05.22,12:32:32,Mlodziak77,dhruvaranjan,1484,1499,60+0,C42,Russian Game: Three Knights Game,9,Resign,1-0,1,False,False,https://lichess.org/B51pMNj7
78,2021.05.07,11:51:57,Mlodziak77,Ahmed_pawn,1484,1493,60+0,C46,Three Knights Opening,30,Time forfeit,0-1,0,False,False,https://lichess.org/DT65GQ4t
79,2021.05.07,11:47:15,Mlodziak77,attoretorico,1470,1472,60+0,B21,Sicilian Defense: Smith-Morra Gambit,28,Checkmate,1-0,1,False,False,https://lichess.org/3z3jCJfA
80,2021.04.05,12:54:05,Mlodziak77,klopfk1,1485,1406,60+0,B00,Nimzowitsch Defense: French Connection,33,Checkmate,1-0,1,False,False,https://lichess.org/U5nT5xBO
81,2021.04.01,15:39:00,Mlodziak77,Ysfevn,1497,1477,60+0,B06,Modern Defense,36,Time forfeit,0-1,0,False,False,https://lichess.org/DFIO8h3Z
82,2021.03.27,11:33:05,Mlodziak77,Semtration,1497,1476,60+0,A00,Hungarian Opening,31,Time forfeit,0-1,0,False,False,https://lichess.org/nJx4qrzO
83,2021.03.27,10:37:14,Mlodziak77,MasterMind07,1488,1465,60+0,B01,Scandinavian Defense: Modern Variation,25,Checkmate,1-0,1,False,False,https://lichess.org/XcRjh04B
84,2021.03.24,14:13:25,Mlodziak77,GrepVyne,1497,1527,60+0,B01,Scandinavian Defense: Main Line,35,Time forfeit,0-1,0,False,False,https://lichess.org/Uy34vHEZ
85,2021.03.22,21:39:09,Mlodziak77,jmarie,1506,1527,60+0,C00,Rat Defense: Small Center Defense,22,Resign,0-1,0,False,False,https://lichess.org/0lTWuzEQ
86,2021.03.22,21:34:54,Mlodziak77,jmarie,1528,1515,60+0,C00,Rat Defense: Small Center Defense,29,Time forfeit,0-1,0,False,False,https://lichess.org/4ibSHQqy
87,2021.03.22,21:32:08,Mlodziak77,jmarie,1504,1527,60+0,B00,Pirc Defense,27,Checkmate,1-0,1,False,False,https://lichess.org/qZzOR2hq
88,2021.03.22,21:28:13,Mlodziak77,houssam,1528,1508,60+0,C46,Three Knights Opening,24,Time forfeit,0-1,0,False,False,https://lichess.org/U9O60v2X
89,2021.03.22,18:11:51,Mlodziak77,Vasiliy1951,1528,1516,60+0,B12,Caro-Kann Defense: MarĂłczy Variation,20,Time forfeit,1-0,1,False,False,https://lichess.org/zOKjvwhO
90,2021.03.14,13:34:46,Mlodziak77,Borees99,1570,1594,60+0,B01,Scandinavian Defense: Mieses-Kotroc Variation,23,Time forfeit,0-1,0,False,False,https://lichess.org/HBK1JmQp
91,2021.03.14,13:15:54,Mlodziak77,Yaric2011,1552,1551,60+0,C01,French Defense: Exchange Variation,50,Time forfeit,1-0,1,False,False,https://lichess.org/gyyQH5kg
92,2021.03.14,13:13:43,Mlodziak77,Talga195,1572,1519,60+0,C40,Elephant Gambit,42,Time forfeit,0-1,0,False,False,https://lichess.org/Qlbq52Qy
93,2021.03.10,10:05:55,Mlodziak77,greg_the_girl,1588,1611,60+0,B40,Sicilian Defense: Delayed Alapin Variation,42,Time forfeit,0-1,0,False,False,https://lichess.org/Wqr4xW3Q
94,2021.03.08,20:42:36,Mlodziak77,Zxclnic,1604,1604,60+0,B00,Pirc Defense,7,Resign,0-1,0,False,False,https://lichess.org/8pERwsVl
95,2021.03.08,00:21:53,Mlodziak77,ryargeldi,1611,1609,60+0,B06,Modern Defense,10,Resign,0-1,0,False,False,https://lichess.org/GVUsAEE4
96,2021.03.06,10:13:52,Mlodziak77,YuriPimentel64,1575,1650,60+0,C50,Four Knights Game: Italian Variation,47,Checkmate,1-0,1,False,False,https://lichess.org/Ld1NjbJF
97,2021.03.03,18:51:47,Mlodziak77,ApPeRo,1605,1618,60+0,B12,Caro-Kann Defense: Ulysses Gambit,32,Time forfeit,0-1,0,False,False,https://lichess.org/FrGH6sot
98,2021.03.02,20:30:57,Mlodziak77,juanli,1600,1581,60+0,B01,Scandinavian Defense: Blackburne-Kloosterboer Gambit,34,Time forfeit,1-0,1,False,False,https://lichess.org/2oS7WYJy
99,2021.03.02,20:15:50,Mlodziak77,MC2015,1500,1501,60+0,C41,Philidor Defense,36,Time forfeit,1-0,1,False,False,https://lichess.org/Rrd3HeMZ
100,2021.01.25,20:32:09,Mlodziak77,wizo753,1494,1574,120+1,B34,"Sicilian Defense: Accelerated Dragon, Exchange Variation",38,Resign,0-1,0,False,True,https://lichess.org/7RncgHqU
101,2021.01.25,20:24:52,Mlodziak77,Eli-veliyev1234,1648,1532,60+0,B01,Scandinavian Defense: Gubinsky-Melts Defense,25,Time forfeit,0-1,0,False,False,https://lichess.org/edcp6LqS
