id,date,time,white,black,white elo,black elo,time control,opening code,opening name,length,termination,result,hero points,has eval,has increment,link
465,2021.04.08,16:40:37,Mlodziak77,mrzgh,1717,1664,180+2,C46,Three Knights Opening,23,Resign,1-0,1,True,True,https://lichess.org/fzEp1UPS
466,2021.04.08,16:35:19,Mlodziak77,DFortunato,1721,1797,180+2,B03,"Alekhine Defense: Modern Variation, Alekhine Gambit",24,Resign,0-1,0,False,True,https://lichess.org/QF5dH7MZ
467,2021.04.08,16:02:43,Mlodziak77,Ian509,1726,1693,180+2,C00,French Defense: Orthoschnapp Gambit,15,Resign,0-1,0,True,True,https://lichess.org/uGJ0ktCI
468,2021.04.08,15:57:00,Mlodziak77,AgusXs,1720,1750,180+2,B23,Sicilian Defense: Closed,18,Resign,1-0,1,True,True,https://lichess.org/hDdttU58
469,2021.04.08,15:28:51,Mlodziak77,posaune1220,1725,1746,180+2,C00,French Defense: Orthoschnapp Gambit,25,Resign,0-1,0,False,True,https://lichess.org/7xVH9BcS
470,2021.04.08,15:19:38,Mlodziak77,chess_cosmos,1725,1718,180+2,A06,Zukertort Opening: Tennison Gambit,49,Resign,1/2-1/2,0.5,False,True,https://lichess.org/VQzPIeVp
471,2021.04.08,15:11:08,Mlodziak77,beetrootjam_92,1713,1681,180+2,B12,Caro-Kann Defense: MarĂłczy Variation,8,Resign,1-0,1,False,True,https://lichess.org/NFXpBvUt
472,2021.04.08,14:46:01,Mlodziak77,Rahid,1714,1678,180+2,C42,Russian Game: Three Knights Game,48,Resign,0-1,0,False,True,https://lichess.org/bmjsWiI1
473,2021.04.08,14:20:21,Mlodziak77,chesswolf1,1709,1655,180+2,C00,French Defense: Steiner Variation,31,Checkmate,1-0,1,True,True,https://lichess.org/w4OjkEKq
474,2021.04.08,13:55:31,Mlodziak77,muhammetunlu,1719,1820,180+2,A06,Zukertort Opening: Tennison Gambit,10,Resign,0-1,0,False,True,https://lichess.org/wwRsqyeh
475,2021.04.08,08:55:09,Mlodziak77,Faizulla,1730,1783,180+2,B23,Sicilian Defense: Closed,31,Resign,0-1,0,True,True,https://lichess.org/Il56B6sW
476,2021.04.08,08:48:28,Mlodziak77,fmorris,1736,1721,180+2,C46,Four Knights Game: Halloween Gambit,18,Time forfeit,0-1,0,True,True,https://lichess.org/CEKWJO2n
477,2021.04.07,20:10:43,Mlodziak77,Sadbir_Ahmed_Anik,1736,1784,180+2,B12,Caro-Kann Defense: MarĂłczy Variation,32,Time forfeit,0-1,0,False,True,https://lichess.org/tTITroZM
478,2021.04.07,20:00:35,Mlodziak77,Nici1999,1722,1771,180+2,B23,Sicilian Defense: Closed,16,Resign,1-0,1,False,True,https://lichess.org/smev52Mi
479,2021.04.07,12:24:29,Mlodziak77,bsrycll,1716,1755,180+2,C46,Three Knights Opening,26,Time forfeit,1-0,1,True,True,https://lichess.org/wDnem3D2
480,2021.04.05,22:12:20,Mlodziak77,Zeekomkommer,1714,1771,180+2,C46,Four Knights Game: Halloween Gambit,59,Time forfeit,1-0,1,True,True,https://lichess.org/ePsR9tkA
481,2021.04.05,22:10:40,Mlodziak77,NightEagle,1708,1724,180+2,B23,Sicilian Defense: Grand Prix Attack,13,Checkmate,1-0,1,True,True,https://lichess.org/OvCuskYv
482,2021.04.05,11:48:31,Mlodziak77,serkandalgc,1702,1677,180+2,B12,Caro-Kann Defense: Advance Variation,47,Checkmate,1-0,1,True,True,https://lichess.org/voCTEvfU
483,2021.04.05,11:41:39,Mlodziak77,Mhnchass,1706,1783,180+2,A06,Zukertort Opening: Tennison Gambit,27,Checkmate,0-1,0,False,True,https://lichess.org/8Huybxvm
484,2021.04.05,09:02:36,Mlodziak77,amon_19,1694,1702,180+2,C46,Four Knights Game: Halloween Gambit,72,Resign,1/2-1/2,0.5,False,True,https://lichess.org/HU9B93PQ
485,2021.04.05,09:00:55,Mlodziak77,chandrashekhara,1689,1629,180+2,A06,Zukertort Opening: Tennison Gambit,8,Resign,1-0,1,False,True,https://lichess.org/hAGHEsO9
486,2021.04.05,08:54:12,Mlodziak77,juanii,1695,1692,180+2,B23,Sicilian Defense: Closed,25,Resign,0-1,0,False,True,https://lichess.org/FUGd92dh
487,2021.04.05,08:33:14,Mlodziak77,andrey_shostak58,1711,1786,180+2,B21,Sicilian Defense: Smith-Morra Gambit,56,Resign,0-1,0,False,True,https://lichess.org/Bgw4EE9t
488,2021.04.04,14:17:49,Mlodziak77,smbrl,1710,1656,180+2,B12,Caro-Kann Defense: MarĂłczy Variation,15,Resign,1-0,1,False,True,https://lichess.org/yNnJF0hx
489,2021.04.04,14:11:05,Mlodziak77,StruggleInChess,1699,1653,180+2,A06,Zukertort Opening: Tennison Gambit,4,Resign,1-0,1,False,True,https://lichess.org/ug1HmM0J
490,2021.04.04,14:05:45,Mlodziak77,fabianschmid,1704,1732,180+2,B21,Sicilian Defense: Smith-Morra Gambit,24,Resign,0-1,0,False,True,https://lichess.org/5fhNgBV4
491,2021.04.04,13:40:59,Mlodziak77,Le-cand,1705,1679,180+2,C46,Four Knights Game: Halloween Gambit,11,Checkmate,1-0,1,False,True,https://lichess.org/EW0bMXOr
492,2021.04.04,12:43:12,Mlodziak77,metehan1801,1699,1755,180+2,A06,Zukertort Opening: Tennison Gambit,12,Checkmate,0-1,0,False,True,https://lichess.org/fTq5H8YN
493,2021.04.04,12:35:01,Mlodziak77,HELTONBRAZIL,1705,1668,180+2,C46,Four Knights Game: Halloween Gambit,25,Time forfeit,0-1,0,False,True,https://lichess.org/bt0RCD5H
494,2021.04.04,10:17:20,Mlodziak77,falcoale,1711,1682,180+2,B06,Modern Defense,67,Checkmate,0-1,0,True,True,https://lichess.org/mxbTBWez
495,2021.04.04,09:59:57,Mlodziak77,JelesijeE34,1712,1648,180+2,C40,King's Pawn Game: McConnell Defense,29,Time forfeit,1-0,1,True,True,https://lichess.org/CzZ8QmX2
496,2021.04.04,09:50:46,Mlodziak77,PrathamTiwary,1706,1767,180+2,B21,Sicilian Defense: Smith-Morra Gambit,25,Time forfeit,1-0,1,True,True,https://lichess.org/9R36cmMg
497,2021.04.04,09:43:07,Mlodziak77,Thepunisherno1,1700,1700,180+2,C46,Four Knights Game: Halloween Gambit,23,Resign,1-0,1,True,True,https://lichess.org/LefdNGU1
498,2021.04.04,06:26:26,Mlodziak77,hernandiegog,1701,1654,180+2,C00,French Defense: Orthoschnapp Gambit,21,Resign,0-1,0,False,True,https://lichess.org/bjI4tGSE
499,2021.04.04,06:20:04,Mlodziak77,Vladimir__1981,1708,1657,180+2,C41,Philidor Defense,26,Time forfeit,0-1,0,False,True,https://lichess.org/at3iYiQC
500,2021.04.03,16:28:35,Mlodziak77,xabi100,1714,1691,180+2,B23,Sicilian Defense: Grand Prix Attack,21,Resign,0-1,0,True,True,https://lichess.org/DGBUjuW8
501,2021.04.03,14:38:08,Mlodziak77,nurik300,1714,1696,180+2,C46,Four Knights Game: Halloween Gambit,26,Checkmate,1-0,1,True,True,https://lichess.org/Fmh5YUrD
502,2021.04.03,14:13:26,Mlodziak77,taemk,1702,1739,180+2,E90,King's Indian Defense: Larsen Variation,44,Time forfeit,1-0,1,True,True,https://lichess.org/GsN38JJi
503,2021.04.03,12:41:44,Mlodziak77,Balakai,1696,1733,180+2,C42,Russian Game: Three Knights Game,31,Resign,1-0,1,False,True,https://lichess.org/GmDjiHfY
504,2021.04.03,12:14:38,Mlodziak77,BennyBoy2020,1703,1693,180+2,B21,Sicilian Defense: Smith-Morra Gambit,32,Resign,0-1,0,True,True,https://lichess.org/QJRnKUKw
505,2021.04.03,10:37:24,Mlodziak77,korona51,1703,1697,180+2,C46,Four Knights Game: Halloween Gambit,24,Time forfeit,1-0,1,False,True,https://lichess.org/NtWoBRrJ
506,2021.04.03,10:19:18,Mlodziak77,Amontes,1697,1682,180+2,B23,Sicilian Defense: Closed,51,Resign,1-0,1,False,True,https://lichess.org/QVAmXOR7
507,2021.04.03,10:02:34,Mlodziak77,chandula510,1714,1606,180+2,B23,Sicilian Defense: Closed,31,Checkmate,0-1,0,True,True,https://lichess.org/D1UcctFn
508,2021.04.03,09:57:59,Mlodziak77,bbigdima,1707,1733,180+2,C15,"French Defense: Winawer Variation, Fingerslip Variation",23,Resign,1-0,1,True,True,https://lichess.org/olPGvAUc
509,2021.04.03,09:46:24,Mlodziak77,JMOP,1719,1725,180+2,B01,Scandinavian Defense: Marshall Variation,39,Resign,0-1,0,False,True,https://lichess.org/kKcnNal2
510,2021.04.02,18:49:54,Mlodziak77,yenidenbasladimm,1718,1721,180+2,C40,Elephant Gambit: Paulsen Countergambit,70,Resign,0-1,0,False,True,https://lichess.org/M1SReD8F
511,2021.04.02,18:32:13,Mlodziak77,andalewey,1712,1713,180+2,C46,Four Knights Game: Halloween Gambit,23,Time forfeit,1-0,1,False,True,https://lichess.org/cBO3xBTd
512,2021.04.02,18:17:23,Mlodziak77,TOBGY,1711,1837,180+2,C40,Elephant Gambit,37,Checkmate,1-0,1,True,True,https://lichess.org/Y29CDhwL
513,2021.04.01,19:01:09,Mlodziak77,abkdemir1,1712,1646,180+2,C41,Philidor Defense,22,Checkmate,0-1,0,False,True,https://lichess.org/wKjqghfu
