game id,move number,white,white time,white eval,black,black time,black eval
1,1,d4,0:01:00,,Nf6,0:01:00,
1,2,Nf3,0:01:00,,d5,0:00:59,
1,3,Nc3,0:01:00,,c5,0:00:58,
1,4,e3,0:01:00,,Nc6,0:00:57,
1,5,dxc5,0:00:58,,e5,0:00:56,
1,6,Bb5,0:00:58,,e4,0:00:55,
1,7,Bxc6+,0:00:58,,bxc6,0:00:54,
1,8,Nd4,0:00:57,,Bxc5,0:00:52,
1,9,Bd2,0:00:57,,Ba6,0:00:50,
1,10,Na4,0:00:53,,Bb6,0:00:48,
1,11,Nxb6,0:00:51,,axb6,0:00:48,
1,12,Nxc6,0:00:50,,Qc7,0:00:46,
1,13,Nd4,0:00:49,,O-O,0:00:45,
1,14,Bc3,0:00:48,,Rfc8,0:00:40,
1,15,Qd2,0:00:46,,b5,0:00:38,
1,16,O-O-O,0:00:44,,Bb7,0:00:35,
1,17,Bb4,0:00:44,,Rxa2,0:00:34,
1,18,Kb1,0:00:43,,Rca8,0:00:31,
1,19,Ba3,0:00:42,,R8xa3,0:00:27,
1,20,bxa3,0:00:40,,Rxa3,0:00:25,
1,21,Nxb5,0:00:38,,Qb6,0:00:23,
1,22,Qb4,0:00:36,,Ra5,0:00:21,
1,23,Qd4,0:00:26,,Qxb5+,0:00:18,
1,24,Kc1,0:00:25,,Ba6,0:00:14,
1,25,Rhe1,0:00:20,,Ra1+,0:00:13,
1,26,Kd2,0:00:19,,Qa5+,0:00:12,
1,27,Qc3,0:00:18,,Rxd1+,0:00:05,
1,28,Rxd1,0:00:16,,Qxc3+,0:00:05,
1,29,Kxc3,0:00:16,,Kf8,0:00:03,
1,30,Kd4,0:00:15,,Ke7,0:00:03,
1,31,Ke5,0:00:14,,Nd7+,0:00:02,
1,32,Kf4,0:00:14,,Nc5,0:00:01,
1,33,Ke5,0:00:13,,Ne6,0:00:01,
1,34,Ra1,0:00:11,,Ng5,0:00:01,
1,35,Rxa6,0:00:10,,f6+,0:00:01,
1,36,Kxd5,0:00:09,,Nf7,0:00:01,
1,37,Ra7+,0:00:08,,,,
2,1,e4,0:01:00,,e5,0:01:00,
2,2,Nf3,0:00:59,,Nf6,0:00:59,
2,3,Nxe5,0:00:57,,Nc6,0:00:58,
2,4,Nxc6,0:00:56,,dxc6,0:00:58,
2,5,e5,0:00:56,,Ne4,0:00:57,
2,6,d4,0:00:51,,c5,0:00:55,
2,7,Bd3,0:00:47,,Bf5,0:00:51,
2,8,Bxe4,0:00:43,,Bxe4,0:00:47,
2,9,O-O,0:00:43,,Qxd4,0:00:45,
2,10,Nc3,0:00:37,,O-O-O,0:00:41,
2,11,Qg4+,0:00:33,,Kb8,0:00:37,
2,12,Qxe4,0:00:32,,Qxe4,0:00:35,
2,13,Nxe4,0:00:32,,f5,0:00:33,
2,14,exf6,0:00:30,,gxf6,0:00:33,
2,15,Nxf6,0:00:26,,Bd6,0:00:31,
2,16,Ne4,0:00:23,,Be5,0:00:30,
2,17,c3,0:00:21,,Rhg8,0:00:28,
2,18,Be3,0:00:18,,Rg6,0:00:27,
2,19,Nxc5,0:00:16,,b6,0:00:27,
2,20,Ne4,0:00:14,,Rdg8,0:00:26,
2,21,g3,0:00:13,,Rg4,0:00:24,
2,22,f3,0:00:10,,R4g6,0:00:22,
2,23,Kg2,0:00:08,,Bd6,0:00:21,
2,24,Nxd6,0:00:07,,Rxd6,0:00:20,
2,25,Rad1,0:00:05,,Re6,0:00:19,
2,26,Bf4,0:00:02,,Rge8,0:00:18,
2,27,Kf2,0:00:00,,Re2+,0:00:16,
3,1,b3,0:01:00,,e5,0:01:00,
3,2,Bb2,0:01:00,,d5,0:01:00,
3,3,e3,0:01:00,,Nc6,0:00:59,
3,4,Bb5,0:00:59,,f5,0:00:58,
3,5,Bxe5,0:00:58,,Bd6,0:00:55,
3,6,Nf3,0:00:56,,Nf6,0:00:54,
3,7,O-O,0:00:54,,Bd7,0:00:54,
3,8,Bxc6,0:00:53,,bxc6,0:00:52,
3,9,Bb2,0:00:52,,O-O,0:00:51,
3,10,d3,0:00:51,,Qe8,0:00:49,
3,11,Nbd2,0:00:50,,Qh5,0:00:48,
3,12,Qe2,0:00:47,,f4,0:00:43,
3,13,Rac1,0:00:45,,fxe3,0:00:42,
3,14,fxe3,0:00:45,,Rae8,0:00:41,
3,15,Rfe1,0:00:42,,Ne4,0:00:39,
3,16,c4,0:00:33,,Nxd2,0:00:38,
3,17,Qxd2,0:00:31,,Rxf3,0:00:37,
3,18,gxf3,0:00:29,,Qxf3,0:00:35,
3,19,Qg2,0:00:27,,Qh5,0:00:31,
3,20,Qxg7#,0:00:26,,,,
4,1,e4,0:01:00,,e5,0:01:00,
4,2,Bc4,0:00:59,,Nf6,0:00:59,
4,3,d4,0:00:59,,exd4,0:00:58,
4,4,e5,0:00:58,,Qe7,0:00:57,
4,5,Ne2,0:00:56,,Qxe5,0:00:55,
4,6,O-O,0:00:55,,d5,0:00:53,
4,7,Bb5+,0:00:54,,c6,0:00:52,
4,8,Ba4,0:00:53,,Bc5,0:00:50,
4,9,Re1,0:00:52,,O-O,0:00:48,
4,10,Bf4,0:00:51,,Qh5,0:00:45,
4,11,Nxd4,0:00:48,,Qxd1,0:00:42,
4,12,Rxd1,0:00:47,,Re8,0:00:41,
4,13,Nc3,0:00:45,,Bxd4,0:00:40,
4,14,Rxd4,0:00:44,,Bf5,0:00:38,
4,15,Nxd5,0:00:42,,Nxd5,0:00:33,
4,16,Rxd5,0:00:40,,cxd5,0:00:32,
4,17,Bxe8,0:00:39,,Nc6,0:00:31,
4,18,Bxc6,0:00:38,,bxc6,0:00:30,
4,19,c3,0:00:35,,h6,0:00:28,
4,20,Re1,0:00:34,,Kf8,0:00:26,
4,21,Bd6+,0:00:33,,Kg8,0:00:25,
4,22,Re7,0:00:31,,Be6,0:00:24,
4,23,b4,0:00:30,,a5,0:00:22,
4,24,a3,0:00:27,,axb4,0:00:20,
4,25,Bxb4,0:00:27,,Rc8,0:00:18,
4,26,a4,0:00:24,,Kh7,0:00:16,
4,27,Bc5,0:00:21,,Kg6,0:00:16,
4,28,a5,0:00:20,,Kf6,0:00:14,
4,29,Rb7,0:00:19,,Ra8,0:00:11,
4,30,Bb6,0:00:16,,d4,0:00:09,
4,31,cxd4,0:00:12,,Bd5,0:00:08,
4,32,Rc7,0:00:11,,Ra6,0:00:06,
4,33,Kf1,0:00:11,,Ra8,0:00:05,
4,34,Ke2,0:00:10,,Kf5,0:00:04,
4,35,f3,0:00:09,,Kf4,0:00:03,
4,36,Rxf7+,0:00:08,,Bxf7,0:00:01,
4,37,g3+,0:00:08,,,,
5,1,e3,0:01:00,,e5,0:01:00,
5,2,d4,0:01:00,,exd4,0:00:59,
5,3,exd4,0:00:59,,Nf6,0:00:59,
5,4,c3,0:00:58,,d5,0:00:57,
5,5,Nf3,0:00:58,,Be7,0:00:56,
5,6,Be2,0:00:57,,O-O,0:00:56,
5,7,O-O,0:00:57,,Re8,0:00:55,
