game id,move number,white,white time,white eval,black,black time,black eval
1,1,c4,0:03:00,0.23,c5,0:03:00,0.37
1,2,Nc3,0:02:59,0.13,Nc6,0:03:00,0.36
1,3,Nf3,0:02:58,0.25,Nf6,0:02:57,0.4
1,4,d4,0:02:57,0.13,cxd4,0:02:56,0.15
1,5,Nxd4,0:02:57,0.13,e6,0:02:55,0.13
1,6,g3,0:02:56,-0.09,Bc5,0:02:53,0.42
1,7,Nxc6,0:02:54,-0.53,bxc6,0:02:53,-0.05
1,8,Bg2,0:02:53,0.18,d5,0:02:51,0.08
1,9,cxd5,0:02:52,-0.34,cxd5,0:02:51,-0.22
1,10,O-O,0:02:51,-0.23,O-O,0:02:50,-0.45
1,11,Bg5,0:02:49,-0.47,Be7,0:02:47,-0.23
1,12,e4,0:02:45,-0.23,dxe4,0:02:46,0.3
1,13,Qxd8,0:02:43,0.0,Rxd8,0:02:44,0.5
1,14,Nxe4,0:02:42,0.43,Rb8,0:02:39,0.44
1,15,Nxf6+,0:02:41,0.08,Bxf6,0:02:39,0.14
1,16,Bxf6,0:02:40,0.19,gxf6,0:02:39,0.14
1,17,b3,0:02:37,0.0,Ba6,0:02:36,0.06
1,18,Rfd1,0:02:35,0.0,Kf8,0:02:32,0.29
1,19,h4,0:02:33,0.0,Ke7,0:02:29,0.5
1,20,Bf3,0:02:31,-0.17,Rbc8,0:02:23,0.0
1,21,Rxd8,0:02:28,0.0,Rxd8,0:02:22,0.25
1,22,Rd1,0:02:27,-0.15,Rxd1+,0:02:18,0.68
1,23,Bxd1,0:02:27,0.36,Kd6,0:02:18,0.78
1,24,f4,0:02:24,-0.5,Bd3,0:02:16,0.66
1,25,Kf2,0:02:22,0.41,Bb1,0:02:15,0.47
1,26,a3,0:02:19,0.41,Kc5,0:02:14,0.39
1,27,Ke3,0:02:17,0.37,f5,0:02:04,0.59
1,28,Be2,0:02:11,0.0,f6,0:02:03,0.37
1,29,Bd3,0:02:07,-0.87,Bxd3,0:02:00,-1.41
1,30,Kxd3,0:02:07,-1.04,e5,0:02:00,-2.74
1,31,Ke3,0:02:05,-5.84,e4,0:01:58,-5.23
1,32,h5,0:01:56,-5.93,h6,0:01:49,-6.21
1,33,g4,0:01:53,-6.74,fxg4,0:01:29,-6.57
1,34,Kxe4,0:01:53,-6.86,f5+,0:01:28,-6.64
1,35,Ke3,0:01:41,-6.78,Kd5,0:01:25,-6.94
1,36,Kd3,0:01:33,-7.0,Kc5,0:00:51,-7.35
1,37,Ke3,0:01:27,-7.46,Kd5,0:00:49,-7.01
1,38,Kd3,0:01:26,-6.72,g3,0:00:31,-6.85
1,39,Ke3,0:01:25,-7.42,g2,0:00:30,-6.92
1,40,Kf2,0:01:24,-6.78,Kd4,0:00:30,-7.54
1,41,Kxg2,0:01:23,-8.15,Kc3,0:00:29,-7.69
1,42,Kf3,0:01:09,-11.63,Kxb3,0:00:29,-8.08
1,43,Ke3,0:01:08,-8.54,Kxa3,0:00:28,-58.97
1,44,Kd4,0:01:06,-10.67,Kb3,0:00:25,-12.18
1,45,Ke5,0:01:04,-58.58,a5,0:00:25,-25.91
1,46,Kxf5,0:01:04,-58.12,a4,0:00:24,-60.0
1,47,Kg6,0:00:58,-60.36,a3,0:00:24,-59.57
1,48,f5,0:00:52,-60.22,a2,0:00:23,-11.84
1,49,f6,0:00:52,-73.1,a1=Q,0:00:22,-72.39
1,50,Kg7,0:00:45,#-16,Kc4,0:00:15,#-15
1,51,Kf7,0:00:43,#-6,Kd5,0:00:12,#-5
1,52,Ke7,0:00:42,#-4,Qa7+,0:00:09,#-3
1,53,Kf8,0:00:41,#-3,Ke6,0:00:08,#-2
1,54,Kg8,0:00:38,#-2,Qf7+,0:00:07,#-4
1,55,Kh8,0:00:37,#-4,Qxf6+,0:00:07,#-3
1,56,Kh7,0:00:36,#-3,Qg5,0:00:05,#-2
1,57,Kh8,0:00:36,#-2,Kf7,0:00:04,#-1
1,58,Kh7,0:00:35,#-1,Qg7#,,
2,1,d4,0:03:00,,Nf6,0:03:00,
2,2,c4,0:02:59,,e6,0:02:58,
2,3,Nf3,0:02:58,,d5,0:02:57,
2,4,Nc3,0:02:58,,c6,0:02:56,
2,5,Bg5,0:02:57,,Be7,0:02:55,
2,6,e3,0:02:57,,h6,0:02:54,
2,7,Bh4,0:02:56,,O-O,0:02:53,
2,8,Be2,0:02:54,,dxc4,0:02:52,
2,9,Bxc4,0:02:54,,a6,0:02:51,
2,10,O-O,0:02:53,,b5,0:02:51,
2,11,Bd3,0:02:51,,Bb7,0:02:50,
2,12,Rc1,0:02:50,,Nbd7,0:02:48,
2,13,Qe2,0:02:49,,c5,0:02:47,
2,14,Rfd1,0:02:48,,c4,0:02:45,
2,15,Bb1,0:02:46,,Nd5,0:02:43,
2,16,Bxe7,0:02:39,,Qxe7,0:02:41,
2,17,e4,0:02:33,,Nxc3,0:02:40,
2,18,bxc3,0:02:33,,Nf6,0:02:27,
2,19,e5,0:02:30,,Nd5,0:02:24,
2,20,Qc2,0:02:27,,f5,0:02:05,
2,21,exf6,0:02:13,,Nxf6,0:02:04,
2,22,Re1,0:02:12,,Bxf3,0:02:01,
2,23,gxf3,0:02:11,,Qd6,0:01:57,
2,24,Qg6,0:02:04,,Rae8,0:01:43,
2,25,Re5,0:02:03,,Nd5,0:01:38,
2,26,Qh7+,0:01:50,,Kf7,0:01:37,
2,27,Bg6+,0:01:49,,Ke7,0:01:35,
2,28,Bxe8,0:01:45,,Kxe8,0:01:31,
2,29,Qg6+,0:01:40,,Kd7,0:01:26,
2,30,Qxg7+,0:01:37,,Kc6,0:01:25,
2,31,Rce1,0:01:33,,Nf4,0:01:09,
2,32,Qg3,0:01:04,,Qd8,0:00:50,
2,33,Kh1,0:00:43,,Qf6,0:00:38,
2,34,R1e4,0:00:28,,Kd7,0:00:28,
2,35,Rc5,0:00:17,,Rf7,0:00:26,
2,36,Qg8,0:00:14,,Rf8,0:00:25,
2,37,Qh7+,0:00:12,,Rf7,0:00:25,
2,38,Qg8,0:00:11,,Rf8,0:00:22,
2,39,Qg4,0:00:10,,Rf7,0:00:21,
2,40,Rce5,0:00:09,,Kd6,0:00:18,
2,41,Rxf4,0:00:08,,Qxf4,0:00:17,
2,42,Qxe6+,0:00:07,,Kc7,0:00:16,
2,43,Rc5+,0:00:06,,Kb7,0:00:06,
2,44,Qc8+,0:00:03,,Kb6,0:00:06,
2,45,Qc6+,0:00:01,,Ka5,0:00:05,
2,46,Qc8,0:00:00,,Ka4,0:00:05,
3,1,e4,0:03:00,,c6,0:03:00,
3,2,Nf3,0:03:00,,d5,0:03:00,
3,3,exd5,0:02:59,,cxd5,0:03:00,
3,4,d4,0:02:58,,Nf6,0:02:59,
3,5,Bd3,0:02:58,,Nc6,0:02:58,
