id,date,time,white,black,white elo,black elo,time control,opening code,opening name,length,termination,result,hero points,has eval,has increment,link
226,2021.09.12,17:36:35,karimBahi,Mlodziak77,1838,1815,180+2,C50,"Italian Game: Giuoco Pianissimo, Normal",62,Resign,1-0,0,False,True,https://lichess.org/N4ASMflB
227,2021.09.12,17:29:35,barbarani,Mlodziak77,1833,1808,180+2,C31,"King's Gambit Declined: Falkbeer Countergambit, Staunton Line",22,Checkmate,0-1,1,False,True,https://lichess.org/x0O65gfa
228,2021.09.12,15:04:49,marniniobugayong26,Mlodziak77,1849,1802,180+2,C42,Russian Game: Stafford Gambit,12,Resign,1/2-1/2,0.5,False,True,https://lichess.org/3rwQG8k8
229,2021.09.12,14:56:39,dentevides,Mlodziak77,1797,1790,180+2,C42,Russian Game: Stafford Gambit,18,Resign,0-1,1,False,True,https://lichess.org/mfdFHmrM
230,2021.09.12,13:38:30,Mister_X_007,Mlodziak77,1781,1791,180+2,A51,Indian Defense: Budapest Defense,20,Resign,0-1,1,False,True,https://lichess.org/U6NAgPqC
231,2021.09.12,12:57:01,Laishram214,Mlodziak77,1720,1786,180+2,C43,Russian Game: Modern Attack,12,Resign,1-0,0,False,True,https://lichess.org/2zgh5CwV
232,2021.09.12,12:48:12,EarthRed,Mlodziak77,1821,1791,180+2,C30,King's Gambit,28,Checkmate,1-0,0,True,True,https://lichess.org/uJiQ22HO
233,2021.09.12,12:38:52,chessnut_boasting,Mlodziak77,1817,1785,180+2,C43,Russian Game: Modern Attack,46,Time forfeit,0-1,1,False,True,https://lichess.org/dix5WgoY
234,2021.09.11,19:40:37,nik13,Mlodziak77,1738,1797,180+2,C44,"Scotch Game: Scotch Gambit, Advance Variation",12,Resign,1-0,0,False,True,https://lichess.org/ZGtTv52J
235,2021.09.11,19:09:04,yusufyasar_86,Mlodziak77,1799,1791,180+2,C30,King's Gambit,31,Resign,0-1,1,False,True,https://lichess.org/f01AXPLf
236,2021.09.11,19:06:43,ehsan_mehrjoo,Mlodziak77,1794,1796,180+2,C20,King's Pawn Game: Leonardis Variation,15,Resign,1-0,0,True,True,https://lichess.org/d2r1iPJF
237,2021.09.11,18:56:15,fingolfing,Mlodziak77,1801,1797,180+2,C30,King's Gambit Declined: Petrov's Defense,18,Resign,0-1,1,True,True,https://lichess.org/Nsymn6nV
238,2021.09.11,18:54:26,Maximus_61,Mlodziak77,1790,1791,180+2,C42,Russian Game: Stafford Gambit,9,Checkmate,0-1,1,False,True,https://lichess.org/T3OJEH0V
239,2021.09.11,16:38:38,marten_RavEr,Mlodziak77,1912,1800,180+2,A52,"Indian Defense: Budapest Defense, Adler Variation",27,Resign,1-0,0,False,True,https://lichess.org/FVhTbPJm
240,2021.09.11,16:31:53,Miltonchadwick,Mlodziak77,1749,1807,180+2,C57,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",30,Resign,1-0,0,False,True,https://lichess.org/5FlXT2nS
241,2021.09.10,12:43:23,Heikowestermann,Mlodziak77,1801,1801,180+2,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",44,Time forfeit,1-0,0,False,True,https://lichess.org/1oo92tZQ
242,2021.09.10,12:30:39,Cvajs,Mlodziak77,1835,1799,180+2,A52,"Indian Defense: Budapest Defense, Adler Variation",51,Resign,1-0,0,False,True,https://lichess.org/VOwVzQKD
243,2021.09.10,12:24:33,mostafashirinfekr65,Mlodziak77,1818,1782,180+2,C42,Russian Game: Stafford Gambit,7,Resign,0-1,1,False,True,https://lichess.org/R4dXz4Bb
244,2021.09.10,12:13:44,Robinsonade,Mlodziak77,1767,1775,180+2,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",44,Time forfeit,0-1,1,False,True,https://lichess.org/QryDWF6b
245,2021.09.10,11:56:38,Le_diable_rose72,Mlodziak77,1798,1789,180+2,C42,Russian Game: Stafford Gambit,23,Checkmate,1-0,0,True,True,https://lichess.org/y2QBMso5
246,2021.09.09,09:14:24,Queenmate,Mlodziak77,1801,1795,180+2,A52,"Indian Defense: Budapest Defense, Adler Variation",21,Time forfeit,1-0,0,True,True,https://lichess.org/oM3DSDgq
247,2021.09.09,09:01:50,dilni,Mlodziak77,1780,1795,180+2,C53,"Italian Game: Classical Variation, Giuoco Pianissimo",24,Checkmate,1-0,0,True,True,https://lichess.org/Q4KYCC7N
248,2021.09.09,09:01:29,Lalchhandama_rengsi,Mlodziak77,1779,1787,180+2,C21,Center Game Accepted,3,Resign,0-1,1,False,True,https://lichess.org/7F6yLLxg
249,2021.09.09,08:51:56,jntdyk,Mlodziak77,1764,1796,180+2,A51,Indian Defense: Budapest Defense,48,Resign,1-0,0,False,True,https://lichess.org/9vZYzU7I
250,2021.08.21,07:37:57,x3d25,Mlodziak77,1809,1780,180+2,C42,Russian Game: Stafford Gambit,9,Resign,0-1,1,False,True,https://lichess.org/jTrjImri
251,2021.08.21,07:31:59,e_edwards,Mlodziak77,1731,1775,180+2,C46,Four Knights Game: Gunsberg Variation,22,Resign,0-1,1,True,True,https://lichess.org/JsfhzOpa
252,2021.08.20,21:17:39,Aldemirkarpov,Mlodziak77,1781,1780,180+2,B01,Scandinavian Defense,31,Checkmate,1-0,0,False,True,https://lichess.org/az6KjJQC
253,2021.08.20,21:04:50,rouck51,Mlodziak77,1830,1780,180+2,B01,Scandinavian Defense: Marshall Variation,18,Resign,1-0,0,False,True,https://lichess.org/YLKnF8Ok
254,2021.08.20,20:56:47,evets01,Mlodziak77,1828,1777,180+2,C25,Vienna Game,8,Resign,0-1,1,True,True,https://lichess.org/k2bJ9c7h
255,2021.08.20,19:53:44,Amirdeldar,Mlodziak77,1883,1769,180+2,C46,Four Knights Game: Italian Variation,24,Checkmate,0-1,1,True,True,https://lichess.org/fgVcNEZo
256,2021.08.20,18:39:58,VictorjulioZurita,Mlodziak77,1811,1767,180+2,B01,Scandinavian Defense: Panov Transfer,46,Resign,1/2-1/2,0.5,True,True,https://lichess.org/NZmfsbJm
257,2021.08.20,18:31:55,DannyWhizzbang,Mlodziak77,1737,1761,180+2,C48,"Four Knights Game: Spanish Variation, Classical Variation",38,Time forfeit,0-1,1,False,True,https://lichess.org/jktCsekR
258,2021.08.19,21:13:51,derksodwasd,Mlodziak77,1818,1764,180+2,C25,Vienna Game,20,Resign,0-1,1,False,True,https://lichess.org/sr20ddaA
259,2021.08.18,14:55:40,nikita_ruben,Mlodziak77,1786,1770,180+2,C46,Four Knights Game: Italian Variation,18,Resign,1-0,0,True,True,https://lichess.org/C2oqMYuq
260,2021.08.18,13:07:09,ckuf,Mlodziak77,1789,1770,180+2,C55,"Italian Game: Two Knights Defense, Modern Bishop's Opening",40,Resign,1-0,0,False,True,https://lichess.org/qZEh5H3J
261,2021.08.17,20:57:26,turo_benite,Mlodziak77,1764,1763,180+2,A48,London System,30,Checkmate,0-1,1,True,True,https://lichess.org/8zm3gELL
262,2021.08.17,19:58:33,muedi,Mlodziak77,1793,1776,180+2,C44,Ponziani Opening,33,Time forfeit,1-0,0,True,True,https://lichess.org/RvLhD6zw
263,2021.08.17,19:40:04,Marina1983,Mlodziak77,1776,1768,180+2,A40,Modern Defense,85,Checkmate,1/2-1/2,0.5,True,True,https://lichess.org/9CU5djqx
264,2021.08.17,19:32:26,stevops,Mlodziak77,1777,1776,180+2,E60,"Indian Defense: Anti-GrĂĽnfeld, Advance Variation",22,Resign,1-0,0,True,True,https://lichess.org/wrksZIZd
265,2021.08.15,20:43:42,yted,Mlodziak77,1771,1791,180+2,A45,Indian Defense,27,Resign,1-0,0,False,True,https://lichess.org/E3XI4FMT
266,2021.08.15,20:40:48,eFOsire,Mlodziak77,1772,1783,180+2,C53,"Italian Game: Classical Variation, Giuoco Pianissimo",14,Resign,0-1,1,True,True,https://lichess.org/F1VCAEOx
267,2021.08.15,19:58:18,chess_BHD,Mlodziak77,1734,1784,180+2,A01,Nimzo-Larsen Attack: Indian Variation,52,Resign,1/2-1/2,0.5,True,True,https://lichess.org/hPuI6iJw
268,2021.08.14,21:17:53,abelicio,Mlodziak77,1676,1769,180+2,C48,Four Knights Game: Spanish Variation,29,Checkmate,0-1,1,False,True,https://lichess.org/ZRirSn03
269,2021.07.31,17:20:31,mcspeeruk,Mlodziak77,1766,1755,180+2,A40,Englund Gambit,37,Resign,0-1,1,True,True,https://lichess.org/Rg2BVi61
270,2021.07.30,11:11:12,Ikerelortegi,Mlodziak77,1722,1763,180+2,A51,Indian Defense: Budapest Defense,15,Resign,0-1,1,False,True,https://lichess.org/9RWvFqQC
271,2021.07.30,11:07:35,KjellePe,Mlodziak77,1783,1770,180+2,C48,Four Knights Game: Spanish Variation,17,Resign,1-0,0,False,True,https://lichess.org/YiRwskWK
272,2021.07.27,19:00:36,manish84,Mlodziak77,1834,1754,180+2,A52,"Indian Defense: Budapest Defense, Adler Variation",53,Resign,0-1,1,True,True,https://lichess.org/MKwaUuO2
273,2021.07.27,18:51:31,cabdalle123,Mlodziak77,1748,1747,180+2,A45,Indian Defense,28,Checkmate,0-1,1,True,True,https://lichess.org/HxhG2Dhm
274,2021.07.27,18:43:44,Chessboxer85,Mlodziak77,1765,1729,180+2,C46,Four Knights Game: Halloween Gambit,24,Time forfeit,0-1,1,False,True,https://lichess.org/yQzYzkRu
275,2021.07.27,15:51:43,ismail2006colak,Mlodziak77,1833,1729,180+2,C42,Russian Game: Stafford Gambit,45,Resign,0-1,1,False,True,https://lichess.org/lJaPcVwU
276,2021.07.25,17:23:28,kotpolitrze,Mlodziak77,1686,1721,180+2,C46,Four Knights Game: Italian Variation,48,Time forfeit,0-1,1,True,True,https://lichess.org/foaTF94F
277,2021.07.25,14:09:38,Last_pinch,Mlodziak77,1765,1712,180+2,C46,Four Knights Game: Italian Variation,54,Checkmate,0-1,1,True,True,https://lichess.org/cjcaaqRa
278,2021.07.25,11:49:58,DOMOSVA,Mlodziak77,1758,1719,180+2,C48,Four Knights Game: Spanish Variation,24,Resign,1-0,0,False,True,https://lichess.org/rsEBA2nW
279,2021.07.24,14:02:24,cometball84,Mlodziak77,1737,1727,180+2,A45,Indian Defense,24,Resign,1-0,0,True,True,https://lichess.org/dMDy1TuB
280,2021.07.24,10:05:42,murad602,Mlodziak77,1743,1736,180+2,C48,Four Knights Game: Ranken Variation,26,Resign,1-0,0,False,True,https://lichess.org/3gvvvnn0
281,2021.07.24,09:51:41,Tro0101,Mlodziak77,1657,1728,180+2,C47,Four Knights Game: Scotch Variation Accepted,32,Resign,0-1,1,True,True,https://lichess.org/VFlYzIMB
282,2021.07.22,21:28:01,f_easy,Mlodziak77,1714,1738,180+2,C24,Bishop's Opening: Berlin Defense,22,Checkmate,1-0,0,True,True,https://lichess.org/DspTawRB
283,2021.07.13,15:53:24,JonathanMartManz,Mlodziak77,1683,1744,180+2,C48,Four Knights Game: Spanish Variation,18,Resign,1-0,0,False,True,https://lichess.org/aPyDqlx1
284,2021.07.10,13:27:47,Nurara,Mlodziak77,1500,1750,180+2,A05,King's Indian Attack: Symmetrical Defense,27,Resign,1-0,0,True,True,https://lichess.org/aagqP3Qu
285,2021.07.10,13:22:32,simatvg,Mlodziak77,1722,1759,180+2,C47,Four Knights Game: Scotch Variation Accepted,18,Resign,1-0,0,True,True,https://lichess.org/U5UKPa5r
286,2021.07.10,13:07:27,markgp74,Mlodziak77,1795,1757,180+2,C42,Russian Game: Stafford Gambit,14,Checkmate,0-1,1,True,True,https://lichess.org/paS16Lve
287,2021.06.21,21:52:45,ReykjavikAsylum,Mlodziak77,1753,1744,180+2,A51,Indian Defense: Budapest Defense,8,Checkmate,0-1,1,False,True,https://lichess.org/ClR3XaVc
288,2021.06.21,21:02:23,Hammodi,Mlodziak77,1774,1731,180+2,A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",34,Time forfeit,0-1,1,True,True,https://lichess.org/xQJf6piO
289,2021.06.21,15:54:23,emn6,Mlodziak77,1701,1726,180+2,C43,Russian Game: Modern Attack,42,Resign,1-0,0,True,True,https://lichess.org/Hy5NKuCw
290,2021.06.20,14:47:05,VictorjulioZurita,Mlodziak77,1733,1727,180+2,C57,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",14,Resign,1-0,0,False,True,https://lichess.org/YK7wY2RP
291,2021.06.18,19:29:14,AndyVelozity31,Mlodziak77,1740,1748,180+2,C46,"Four Knights Game: Italian Variation, Noa Gambit",19,Resign,1-0,0,False,True,https://lichess.org/8dHApQjL
292,2021.06.10,14:46:15,selbepmf,Mlodziak77,1739,1758,180+2,C42,Russian Game: Stafford Gambit,14,Resign,1-0,0,True,True,https://lichess.org/pIT3XNaj
293,2021.06.09,21:29:27,deepkundu,Mlodziak77,1734,1752,180+2,C42,Russian Game: Stafford Gambit,15,Resign,0-1,1,True,True,https://lichess.org/Cpb2Jbgd
294,2021.06.09,21:14:17,mp91,Mlodziak77,1784,1764,180+2,A52,"Indian Defense: Budapest Defense, Rubinstein Variation",33,Checkmate,1-0,0,True,True,https://lichess.org/u4KsQ0q3
295,2021.06.09,20:55:11,kkikohooo,Mlodziak77,1772,1765,180+2,C42,Russian Game: Stafford Gambit,28,Checkmate,1-0,0,True,True,https://lichess.org/GGyJm86x
296,2021.06.09,18:03:22,andrey_shostak58,Mlodziak77,1832,1774,180+2,A51,Indian Defense: Budapest Defense,36,Time forfeit,1-0,0,False,True,https://lichess.org/XRqfOlBV
297,2021.06.08,21:22:17,BurakBilirr,Mlodziak77,1756,1773,180+2,A10,English Opening: Jaenisch Gambit,26,Resign,1-0,0,False,True,https://lichess.org/ufx97OQx
298,2021.06.08,21:01:11,via-ofenziva,Mlodziak77,1793,1779,180+2,C46,Four Knights Game,25,Resign,1-0,0,False,True,https://lichess.org/Crie1OdT
299,2021.06.08,08:19:52,Dima_Dim,Mlodziak77,1827,1779,180+2,C42,Russian Game,32,Resign,1-0,0,False,True,https://lichess.org/sXKrkGDD
300,2021.06.07,13:57:12,muhammad20,Mlodziak77,1775,1773,180+2,C43,Russian Game: Modern Attack,48,Checkmate,0-1,1,True,True,https://lichess.org/CoMDJNtK
301,2021.06.07,13:36:59,mdalla91,Mlodziak77,1781,1778,180+2,C42,Russian Game: Stafford Gambit,16,Resign,0-1,1,True,True,https://lichess.org/hog6IA4t
302,2021.06.06,19:53:39,Satyabhanu,Mlodziak77,1735,1763,180+2,C44,"Scotch Game: GĂ¶ring Gambit, Double Pawn Sacrifice",46,Resign,0-1,1,True,True,https://lichess.org/Xo8V8AUq
303,2021.06.06,13:04:18,pczali,Mlodziak77,1742,1769,180+2,C42,Russian Game: Stafford Gambit,19,Checkmate,1-0,0,True,True,https://lichess.org/OYqyNSyE
304,2021.06.06,12:37:31,tilakchess,Mlodziak77,1765,1757,180+2,C42,Russian Game: Stafford Gambit,82,Time forfeit,0-1,1,False,True,https://lichess.org/QxG1EQaA
305,2021.06.05,22:20:48,ToPN1K,Mlodziak77,1780,1757,180+2,C46,"Four Knights Game: Italian Variation, Noa Gambit",34,Resign,1-0,0,False,True,https://lichess.org/gygBaP6G
306,2021.06.04,22:18:13,GeniusOut,Mlodziak77,1840,1744,180+2,C48,"Four Knights Game: Spanish Variation, Rubinstein Variation",29,Checkmate,0-1,1,True,True,https://lichess.org/Idwn3LxK
307,2021.06.01,21:02:15,EnteSc,Mlodziak77,1769,1765,180+2,A05,King's Indian Attack,13,Resign,1-0,0,True,True,https://lichess.org/vThSHvuH
308,2021.06.01,20:47:20,Ivan_92,Mlodziak77,1895,1764,180+2,A45,Indian Defense,53,Resign,1-0,0,False,True,https://lichess.org/TLK5KiEz
309,2021.05.31,20:00:56,firaanki,Mlodziak77,1760,1776,180+2,D02,Queen's Pawn Game: London System,16,Resign,1-0,0,True,True,https://lichess.org/AUQyxlJK
310,2021.05.31,15:03:08,Shahriar5141,Mlodziak77,1804,1787,180+2,C24,Bishop's Opening: Berlin Defense,40,Time forfeit,1-0,0,False,True,https://lichess.org/lawqNHFa
311,2021.05.31,14:49:26,Ilpompieresam001,Mlodziak77,1761,1793,180+2,C63,"Ruy Lopez: Schliemann Defense, Jaenisch Gambit Accepted",54,Resign,1-0,0,False,True,https://lichess.org/YQBtJZm0
312,2021.05.30,20:26:18,JORBILONDON,Mlodziak77,1809,1807,180+2,A45,Indian Defense,49,Time forfeit,0-1,1,True,True,https://lichess.org/zk4A5uzP
313,2021.05.30,20:02:31,NickTheGladiator,Mlodziak77,1824,1805,180+2,C44,Ponziani Opening: Ponziani Countergambit,20,Resign,0-1,1,True,True,https://lichess.org/Za5shvcS
314,2021.05.30,19:43:24,majid_1359,Mlodziak77,1842,1810,180+2,D00,Queen's Pawn Game,29,Checkmate,1-0,0,True,True,https://lichess.org/ZUQzzOV2
315,2021.05.30,17:58:28,bizdev,Mlodziak77,1807,1799,180+2,C44,Scotch Game: Haxo Gambit,38,Time forfeit,0-1,1,True,True,https://lichess.org/AHUMQs01
316,2021.05.23,20:31:34,catlover80,Mlodziak77,1785,1797,180+2,A52,"Indian Defense: Budapest Defense, Rubinstein Variation",29,Resign,1/2-1/2,0.5,True,True,https://lichess.org/6pwSA7CK
317,2021.05.22,21:07:37,B-Max211,Mlodziak77,1793,1809,180+2,D00,Queen's Pawn Game: Stonewall Attack,23,Resign,1-0,0,True,True,https://lichess.org/56qNesQY
318,2021.05.22,20:46:39,Dalslund,Mlodziak77,1824,1809,180+2,A15,"English Opening: Anglo-Indian Defense, King's Knight Variation",29,Resign,1-0,0,True,True,https://lichess.org/BqsrbQMl
319,2021.05.22,20:08:13,Alzaeem,Mlodziak77,1769,1815,180+2,C44,Scotch Game: Relfsson Gambit,50,Checkmate,1-0,0,True,True,https://lichess.org/EjXFPFsm
320,2021.05.22,19:43:20,Jippikayee,Mlodziak77,1725,1805,180+2,C31,King's Gambit Declined: Falkbeer Countergambit Accepted,12,Checkmate,0-1,1,True,True,https://lichess.org/YHuIaKdJ
321,2021.05.21,15:06:13,Carlus_Magnussen,Mlodziak77,1671,1794,180+2,C20,King's Pawn Game: Leonardis Variation,18,Resign,0-1,1,True,True,https://lichess.org/Gqc3yOwA
322,2021.05.21,14:59:09,ZachitaPechenega,Mlodziak77,1802,1794,180+2,C24,Bishop's Opening: Berlin Defense,13,Resign,1-0,0,False,True,https://lichess.org/sjYx7o3w
323,2021.05.20,19:42:02,Javad51,Mlodziak77,1830,1793,180+2,C44,Ponziani Opening: Jaenisch Counterattack,12,Resign,1-0,0,False,True,https://lichess.org/mgsdRbPZ
324,2021.05.19,17:57:01,Walter3781,Mlodziak77,1831,1806,180+0,C42,Russian Game: Stafford Gambit,46,Resign,1-0,0,False,False,https://lichess.org/8o86veY2
325,2021.05.18,19:33:01,Phoenix_czar,Mlodziak77,1826,1801,180+2,C63,"Ruy Lopez: Schliemann Defense, Tartakower Variation",70,Checkmate,0-1,1,False,True,https://lichess.org/7JBgsP7S
326,2021.05.15,23:08:35,ALBERTO-M,Mlodziak77,1827,1808,180+2,C42,Russian Game: Stafford Gambit,29,Checkmate,1-0,0,False,True,https://lichess.org/MTWQQAb4
327,2021.05.13,20:19:58,krAuh,Mlodziak77,1796,1814,180+2,A10,English Opening: Jaenisch Gambit,25,Checkmate,1-0,0,False,True,https://lichess.org/1UgeHbRY
328,2021.05.13,16:20:58,kussmaul,Mlodziak77,1803,1814,180+2,A15,"English Opening: Anglo-Indian Defense, King's Knight Variation",46,Checkmate,0-1,1,True,True,https://lichess.org/Fa5mbzkn
329,2021.05.13,16:17:37,micronetwork,Mlodziak77,1925,1818,180+2,C42,Russian Game: Stafford Gambit,13,Resign,1-0,0,False,True,https://lichess.org/uyZESiEh
330,2021.05.12,12:25:51,jcaparros,Mlodziak77,1791,1813,180+2,C42,Russian Game: Stafford Gambit,11,Checkmate,0-1,1,True,True,https://lichess.org/foPFQuYl
331,2021.05.12,11:05:52,Gay4aDay,Mlodziak77,1759,1818,180+2,A45,Indian Defense,45,Time forfeit,0-1,1,True,True,https://lichess.org/3aqb5QD2
332,2021.05.12,10:57:06,desert2913,Mlodziak77,1800,1824,180+2,A04,Zukertort Opening: The Walrus,23,Checkmate,1-0,0,True,True,https://lichess.org/zJ1K5c65
333,2021.05.11,20:59:38,tsar38,Mlodziak77,1744,1813,180+2,C42,Russian Game: Stafford Gambit,37,Time forfeit,0-1,1,True,True,https://lichess.org/0zpkFjTf
334,2021.05.11,19:05:04,Wotan111,Mlodziak77,1805,1802,180+2,C42,Russian Game: Stafford Gambit,10,Resign,0-1,1,False,True,https://lichess.org/DbW0zM87
335,2021.05.11,18:33:49,usephysics,Mlodziak77,1816,1808,180+2,C44,"Scotch Game: GĂ¶ring Gambit, Double Pawn Sacrifice",26,Time forfeit,1-0,0,False,True,https://lichess.org/OS7emlsc
336,2021.05.11,09:59:21,Luka444,Mlodziak77,1822,1808,180+2,A51,Indian Defense: Budapest Defense,24,Resign,1-0,0,False,True,https://lichess.org/Mgd3lkym
337,2021.05.10,14:37:41,LPS-Gurke,Mlodziak77,1786,1796,180+2,C30,King's Gambit Declined: Petrov's Defense,15,Resign,0-1,1,False,True,https://lichess.org/ZOQBNo5k
338,2021.05.09,18:40:54,SebastianWagner,Mlodziak77,1867,1812,180+2,C42,Russian Game,35,Time forfeit,1-0,0,False,True,https://lichess.org/CzuzcaGl
339,2021.05.09,18:22:53,tosso2020,Mlodziak77,1790,1807,180+2,C24,"Bishop's Opening: Berlin Defense, Greco Gambit",13,Resign,0-1,1,True,True,https://lichess.org/44b0s9Gh
340,2021.05.09,13:09:44,Vitaliko,Mlodziak77,1734,1818,180+2,A51,Indian Defense: Budapest Defense,12,Resign,1-0,0,True,True,https://lichess.org/7odDcUBv
341,2021.05.08,20:06:08,alex_de_mielc,Mlodziak77,1810,1814,180+2,A51,Indian Defense: Budapest Defense,58,Resign,0-1,1,False,True,https://lichess.org/Ga6Vh75E
342,2021.05.08,19:57:23,Torrifen,Mlodziak77,1777,1808,180+2,A15,English Opening: Anglo-Indian Defense,28,Checkmate,0-1,1,True,True,https://lichess.org/KGqXrjJP
343,2021.05.08,13:59:46,Junkie900,Mlodziak77,1795,1796,180+2,C44,Ponziani Opening: Jaenisch Counterattack,30,Resign,0-1,1,True,True,https://lichess.org/G3s7gQNZ
344,2021.05.08,13:51:36,satheeshkumar12,Mlodziak77,1804,1790,180+2,C46,Four Knights Game: Italian Variation,48,Checkmate,0-1,1,True,True,https://lichess.org/gXAi12Go
345,2021.05.07,14:08:48,MAKSALEXLUK,Mlodziak77,1688,1791,180+2,C46,Four Knights Game: Italian Variation,31,Resign,1-0,0,True,True,https://lichess.org/DGZmtp96
346,2021.05.06,21:05:38,menorkoff20,Mlodziak77,1842,1784,180+2,A48,London System,35,Time forfeit,0-1,1,False,True,https://lichess.org/2f7xJqYc
347,2021.05.06,20:08:30,MagicianFromLebanon,Mlodziak77,1802,1795,180+2,C46,"Four Knights Game: Italian Variation, Noa Gambit",11,Resign,1-0,0,False,True,https://lichess.org/bAO0iow1
348,2021.05.06,19:59:12,vnepoch,Mlodziak77,1806,1782,180+2,A46,Indian Defense: Knights Variation,24,Checkmate,0-1,1,True,True,https://lichess.org/62Me4OUw
349,2021.05.06,15:09:39,D0cA,Mlodziak77,1870,1781,180+2,C42,Russian Game: Stafford Gambit,66,Time forfeit,1/2-1/2,0.5,False,True,https://lichess.org/kOeZnXs4
350,2021.05.05,19:23:29,chef1907,Mlodziak77,1734,1770,180+2,C42,Russian Game: Italian Variation,20,Resign,0-1,1,True,True,https://lichess.org/f8t4ol5g
351,2021.05.05,14:07:47,Sekisetsu,Mlodziak77,1779,1775,180+2,C31,King's Gambit Declined: Falkbeer Countergambit Accepted,23,Checkmate,1-0,0,True,True,https://lichess.org/Km5LPIP3
352,2021.05.05,13:51:59,raamsade,Mlodziak77,1695,1766,180+2,C42,Russian Game: Stafford Gambit,50,Resign,0-1,1,False,True,https://lichess.org/0OCilzR4
353,2021.05.05,13:07:27,NhiexelBenCantiller,Mlodziak77,1776,1761,180+2,C42,Russian Game: Stafford Gambit,49,Resign,0-1,1,True,True,https://lichess.org/76er5rYb
354,2021.05.05,12:52:49,Genana,Mlodziak77,1654,1756,180+2,C31,King's Gambit Declined: Falkbeer Countergambit,15,Checkmate,0-1,1,False,True,https://lichess.org/4DhaE9Di
355,2021.05.04,18:35:43,sartana888,Mlodziak77,1755,1751,180+2,A21,"English Opening: King's English Variation, Reversed Sicilian",27,Checkmate,1-0,0,False,True,https://lichess.org/AsMQwvk4
356,2021.05.04,18:34:21,VLAD_GOLDBERG,Mlodziak77,1672,1746,180+2,C42,Russian Game: Stafford Gambit,6,Resign,0-1,1,False,True,https://lichess.org/kKmIpHr1
357,2021.05.04,17:42:15,johans273,Mlodziak77,1790,1751,180+2,C24,Bishop's Opening: Berlin Defense,36,Checkmate,1-0,0,True,True,https://lichess.org/6TA1QwYN
358,2021.05.04,17:26:22,santumondal,Mlodziak77,1774,1753,180+2,C42,Russian Game: Stafford Gambit,13,Resign,1-0,0,True,True,https://lichess.org/hjdiYh6l
359,2021.05.04,17:06:58,petruli,Mlodziak77,1836,1744,180+2,C42,Russian Game: Stafford Gambit,29,Resign,0-1,1,True,True,https://lichess.org/DFPSeL3I
360,2021.05.04,17:02:11,Kamalkishor100,Mlodziak77,1748,1738,180+2,A51,Indian Defense: Budapest Defense,17,Resign,0-1,1,False,True,https://lichess.org/rOx2fbyF
361,2021.05.04,15:56:26,kava_s_utra,Mlodziak77,1763,1743,180+2,D02,Queen's Pawn Game: Symmetrical Variation,47,Resign,1/2-1/2,0.5,True,True,https://lichess.org/FQ2ynOSt
362,2021.05.04,15:46:30,Rotiboybread,Mlodziak77,1744,1749,180+2,C42,Russian Game,32,Checkmate,1-0,0,True,True,https://lichess.org/MWleZ1h2
363,2021.05.04,15:10:35,Bronshteinenko,Mlodziak77,1805,1749,180+2,C46,"Four Knights Game: Italian Variation, Noa Gambit",33,Resign,0-1,1,True,True,https://lichess.org/iF0sfSyZ
364,2021.05.04,11:39:13,BNP64,Mlodziak77,1785,1736,180+2,C42,Russian Game: Italian Variation,31,Checkmate,0-1,1,True,True,https://lichess.org/5bFIvhxQ
365,2021.05.04,11:27:43,Ghazwan511,Mlodziak77,1785,1741,180+2,C42,Russian Game: Stafford Gambit,21,Resign,1-0,0,True,True,https://lichess.org/L7RAUiJt
366,2021.05.03,15:19:35,Gabbogabbo12,Mlodziak77,1806,1733,180+2,C42,Russian Game: Stafford Gambit,42,Resign,1-0,0,True,True,https://lichess.org/PRMRT9Rk
367,2021.05.03,15:18:32,Anonymous_JJ,Mlodziak77,1754,1739,180+2,C25,"Vienna Game: Stanley Variation, Meitner-Mieses Gambit",5,Resign,1-0,0,False,True,https://lichess.org/megpnISo
368,2021.05.03,10:43:41,tinwoodman,Mlodziak77,1643,1734,180+2,A25,"English Opening: King's English Variation, Reversed Closed Sicilian",49,Time forfeit,0-1,1,True,True,https://lichess.org/5oFy3ug8
369,2021.05.02,20:52:55,king_of_pirates,Mlodziak77,1737,1739,180+2,C57,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",23,Resign,1-0,0,False,True,https://lichess.org/O7bugqIt
370,2021.05.02,20:29:45,brunomogui,Mlodziak77,1732,1734,180+2,C42,Russian Game: Italian Variation,25,Resign,1-0,0,False,True,https://lichess.org/DuDYvCdc
371,2021.05.02,20:19:57,FloridaDad,Mlodziak77,1673,1723,180+2,C55,"Italian Game: Two Knights Defense, Modern Bishop's Opening",13,Resign,0-1,1,True,True,https://lichess.org/A2s2gRlr
372,2021.05.02,15:50:38,manaraga,Mlodziak77,1735,1717,180+2,C21,Center Game: Kieseritzky Variation,25,Checkmate,0-1,1,True,True,https://lichess.org/7iMBqt0a
