id,date,time,white,black,white elo,black elo,time control,opening code,opening name,length,termination,result,hero points,has eval,has increment,link
37,2021.05.10,18:56:56,tymekkk,serrucho57,1713,1680,180+2,C59,Italian Game: Knight Attack Polerio Bishop Check Suhle Defense...10.Ne5 Bd6 11.d4 Qc7,23,-,0-1,0,False,True,Chess.com
38,2021.05.11,10:08:11,tymekkk,prutis,1706,1757,180+2,B06,Modern Defense: with 1 d4 2.c4 Bg7 3.e4 d6,15,-,0-1,0,False,True,Chess.com
39,2021.05.11,12:27:29,tymekkk,fragar,1701,1774,180+2,C08,French Defense: Tarrasch Open Delayed Exchange Variation,37,-,0-1,0,False,True,Chess.com
40,2021.05.11,13:08:56,tymekkk,yansto94,1717,1882,180+2,B01,Scandinavian Defense:,19,-,0-1,0,False,True,Chess.com
41,2021.05.11,13:12:22,tymekkk,PawntiffMaximus,1724,1669,180+2,B12,Caro Kann: Defense Advance Variation 3...Bf5 4.Bd3,21,-,1-0,1,False,True,Chess.com
42,2021.05.11,13:21:14,tymekkk,PawntiffMaximus,1706,1687,180+2,B12,Caro Kann: Defense Advance Variation 3...Bf5 4.Bd3,43,-,0-1,0,False,True,Chess.com
43,2021.05.11,16:56:12,tymekkk,rs_n4k,1718,1863,180+2,C42,Petrovs Defense: Classical Stafford Gambit,40,-,1-0,1,False,True,Chess.com
44,2021.05.11,17:04:30,tymekkk,phdhao,1723,1583,180+2,B01,Scandinavian Defense:,37,-,1-0,1,False,True,Chess.com
45,2021.05.11,17:18:13,tymekkk,Jeev1977,1736,1470,180+2,C42,Petrovs Defense: Classical Attack Marshall Variation 7.O O O O,24,-,1-0,1,False,True,Chess.com
46,2021.05.11,17:54:16,tymekkk,Samarytan,1713,1672,180+2,B52,Sicilian Defense: Canal Main Line 4.Bxd7 Nxd7 5.O O Ngf6,37,-,0-1,0,False,True,Chess.com
47,2021.05.11,18:35:52,tymekkk,skrunkey,1715,1677,180+2,B03,Alekhines Defense: Four Pawns Main Line 7...Bf5,45,-,0-1,0,False,True,Chess.com
48,2021.05.12,11:16:40,tymekkk,lousdad,1720,1593,180+2,B51,Sicilian Defense: Canal Attack 3...Nc6 4.O O,21,-,1-0,1,False,True,Chess.com
49,2021.05.12,13:36:00,tymekkk,zenitzenit,1710,1656,180+2,B03,Alekhines Defense: Normal Variation 3.d4,38,-,0-1,0,False,True,Chess.com
50,2021.05.12,13:53:37,tymekkk,EduardHalili,1700,1627,180+2,C54,Giuoco Piano: Game Center Attack Anderssen Variation,37,-,0-1,0,False,True,Chess.com
51,2021.05.13,08:26:55,tymekkk,nikolasu,1701,1711,180+2,C42,Petrovs Defense: Classical Stafford Gambit,44,-,1-0,1,False,True,Chess.com
52,2021.05.13,08:50:35,tymekkk,miklpikl,1704,1631,180+2,B30,Sicilian Defense: Nyezhmetdinov Rossolimo Attack,20,-,1-0,1,False,True,Chess.com
53,2021.05.13,08:55:59,tymekkk,Rognons,1695,1655,180+2,C57,Italian Game: Knight Attack Ulvestad Variation,26,-,0-1,0,False,True,Chess.com
54,2021.05.13,13:28:06,tymekkk,Ettertje,1701,1602,180+2,B30,Sicilian Defense: Nyezhmetdinov Rossolimo Attack 3...e6 4.O O,58,-,1-0,1,False,True,Chess.com
55,2021.05.13,13:52:58,tymekkk,Hosain2000,1717,1770,180+2,B27,Sicilian Defense: Hyperaccelerated Dragon Fianchetto Variation 3...cxd4 4.Nxd4,29,-,1-0,1,False,True,Chess.com
56,2021.05.13,14:00:46,tymekkk,marrar76,1708,1702,180+2,B30,Sicilian Defense: Nyezhmetdinov Rossolimo Attack,39,-,0-1,0,False,True,Chess.com
57,2021.05.13,14:46:39,tymekkk,alib5072,1726,1682,180+2,B07,Pirc Defense: 2.d4 Nf6,68,-,1-0,1,False,True,Chess.com
58,2021.05.14,18:13:47,tymekkk,bamba-2001,1710,1766,180+2,B01,Scandinavian Defense:,31,-,0-1,0,False,True,Chess.com
59,2021.05.14,18:22:15,tymekkk,aleksandrsen79,1700,1630,180+2,B06,Modern Defense: with 1 d4 2.c4 Bg7 3.e4 d6,35,-,0-1,0,False,True,Chess.com
60,2021.05.15,13:07:26,tymekkk,Devastator8501,1694,1801,180+2,B01,Scandinavian Defense:,34,-,0-1,0,False,True,Chess.com
61,2021.05.16,08:31:08,tymekkk,Victor3435,1705,1806,180+2,B51,Sicilian Defense: Canal Attack 3...Nd7 4.O O,12,-,1-0,1,False,True,Chess.com
62,2021.05.16,14:45:15,tymekkk,CujbescuRadu_oldplayer,1714,1713,180+2,B12,Caro Kann: Defense Advance Variation 3...Bf5 4.Bd3,35,-,1-0,1,False,True,Chess.com
63,2021.05.17,20:35:48,tymekkk,vaincoeur,1722,1700,180+2,C50,Italian Game: Hungarian Defense,54,-,1-0,1,False,True,Chess.com
64,2021.05.22,16:59:20,tymekkk,inferno_kpi,1717,1660,180+2,B51,Sicilian Defense: Canal Attack 3...Nc6 4.O O,29,-,1-0,1,False,True,Chess.com
65,2021.05.23,09:37:09,tymekkk,play08,1710,1793,180+2,B80,Sicilian Defense: Open Scheveningen Variation,24,-,0-1,0,False,True,Chess.com
66,2021.05.23,09:40:06,tymekkk,Alexandr09876,1718,1711,180+2,C57,Italian Game: Knight Attack Fritz Variation,52,-,1-0,1,False,True,Chess.com
67,2021.05.23,12:05:10,tymekkk,JeanPripri,1704,1837,180+2,B01,Scandinavian Defense:,50,-,0-1,0,False,True,Chess.com
68,2021.05.24,17:50:13,tymekkk,yesssir71,1704,1647,180+2,B52,Sicilian Defense: Canal Main Line 4.Bxd7 Nxd7 5.O O Ngf6,59,-,1-0,1,False,True,Chess.com
69,2021.05.27,15:50:18,tymekkk,mrgh1338,1697,1581,180+2,C02,French Defense: Advance Variation 3...c5 4.c3,74,-,1-0,1,False,True,Chess.com
70,2021.05.29,10:17:33,tymekkk,hoganjack11,1699,1767,180+2,C53,Giuoco Piano: Game Main Line 4...d6,41,-,1/2-1/2,0.5,False,True,Chess.com
71,2021.04.03,17:35:00,tymekkk,Sasageyo_1,1575,1460,180+2,B51,Sicilian Defense: Canal Attack 3...Nd7 4.O O,15,-,0-1,0,False,True,Chess.com
72,2021.04.09,10:18:51,tymekkk,std500,1594,1768,180+2,C05,French Defense: Tarrasch Closed...5.Bd3 c5 6.c3 Nc6 7.Ne2,13,-,1-0,1,False,True,Chess.com
73,2021.04.09,10:31:29,tymekkk,Kolaev_Evgeny,1599,1707,180+2,B01,Scandinavian Defense:,20,-,0-1,0,False,True,Chess.com
74,2021.04.09,10:43:33,tymekkk,Goingforgold1,1608,1628,180+2,B00,Kings Pawn: Opening Owens Defense 2.d4 Bb7 3.Bd3,32,-,1-0,1,False,True,Chess.com
75,2021.04.09,17:40:51,tymekkk,Grishchyk,1621,1552,180+2,B40,Sicilian Defense: French Variation 3.d4 cxd4 4.Nxd4,69,-,1-0,1,False,True,Chess.com
76,2021.04.09,18:49:49,tymekkk,jiojio,1621,1626,180+2,B07,Pirc Defense: 2.d4 c6,71,-,1-0,1,False,True,Chess.com
77,2021.04.10,13:22:26,tymekkk,EminZarbiev,1627,1537,180+2,B01,Scandinavian Defense:,31,-,1-0,1,False,True,Chess.com
78,2021.04.10,14:01:42,tymekkk,grandmetr23,1634,1576,180+2,C58,Italian Game: Knight Attack Polerio Bishop Check Line 6...c6 7.dxc6 bxc6 8.Be2,50,-,1-0,1,False,True,Chess.com
79,2021.04.10,14:09:58,tymekkk,River137,1626,1623,180+2,B43,Sicilian Defense: Kan Knight Variation 5...Qc7 6.Bd3 Nf6 7.O O,24,-,0-1,0,False,True,Chess.com
80,2021.04.10,15:06:28,tymekkk,chansoondae,1617,1610,180+2,B01,Scandinavian Defense:,22,-,0-1,0,False,True,Chess.com
81,2021.04.10,15:57:45,tymekkk,pauldumass,1617,1631,180+2,B31,Sicilian Defense: Nyezhmetdinov Rossolimo Brooklyn Retreat Defense,23,-,0-1,0,False,True,Chess.com
82,2021.04.10,20:02:22,tymekkk,manuel1600,1609,1662,180+2,C10,French Defense: Rubinstein Variation 4.Nxe4,6,-,0-1,0,False,True,Chess.com
83,2021.04.11,12:43:10,tymekkk,Dmitry_Barnaul,1617,1592,180+2,C58,Italian Game: Knight Attack Polerio Bishop Check Line 6...c6 7.dxc6 bxc6 8.Be2,39,-,1-0,1,False,True,Chess.com
84,2021.04.11,17:18:42,tymekkk,angar69,1603,1627,180+2,B12,Caro Kann: Defense Advance Variation 3...Bf5 4.Bd3,41,-,0-1,0,False,True,Chess.com
85,2021.04.12,16:12:57,tymekkk,Julius122376,1613,1692,180+2,B28,Sicilian Defense: OKelly Normal System 3...cxd4 4.Nxd4 Nf6,40,-,1-0,1,False,True,Chess.com
86,2021.04.13,08:54:41,tymekkk,Fallensoul108,1604,1562,180+2,B43,Sicilian Defense: Kan Knight Variation 5...Qc7,19,-,0-1,0,False,True,Chess.com
87,2021.04.15,12:04:18,tymekkk,WedMiss,1621,1600,180+2,C42,Petrovs Defense: Classical Attack Mason Showalter Variation,37,-,1-0,1,False,True,Chess.com
88,2021.04.15,16:25:55,tymekkk,sduhan,1622,1589,180+2,C02,French Defense: Advance Paulsen Main Line,33,-,0-1,0,False,True,Chess.com
89,2021.04.16,12:34:42,tymekkk,MatthewVolkwyn,1648,1620,180+2,B07,Pirc Defense: 2.d4 Nf6,30,-,1-0,1,False,True,Chess.com
90,2021.04.16,12:47:27,tymekkk,Antoine772,1641,1683,180+2,C41,Philidor Defense: 3.Bc4 Be7,37,-,0-1,0,False,True,Chess.com
91,2021.04.16,13:06:08,tymekkk,GM_capivara_da_estivinha,1632,1687,180+2,C57,Italian Game: Knight Attack Ponziani Steinitz Gambit,10,-,0-1,0,False,True,Chess.com
92,2021.04.16,13:34:38,tymekkk,64idi0t,1623,1610,180+2,C55,Italian Game: Two Knights Defense 4.O O Bc5,34,-,0-1,0,False,True,Chess.com
93,2021.04.19,08:07:18,tymekkk,grgsw,1613,1553,180+2,C08,French Defense: Tarrasch Open Delayed Exchange Variation,41,-,1-0,1,False,True,Chess.com
94,2021.04.19,08:24:37,tymekkk,LeventK11111111,1625,1592,180+2,B51,Sicilian Defense: Canal Attack 3...Nd7 4.O O,44,-,1/2-1/2,0.5,False,True,Chess.com
95,2021.04.19,09:46:43,tymekkk,halvardgb,1617,1571,180+2,B30,Sicilian Defense: Nyezhmetdinov Rossolimo Attack 3...Qb6,57,-,1-0,1,False,True,Chess.com
96,2021.04.19,10:34:56,tymekkk,themagicianbg,1617,1629,180+2,B45,Sicilian Defense: Taimanov Variation 5.Nc3,52,-,1/2-1/2,0.5,False,True,Chess.com
97,2021.04.19,10:43:00,tymekkk,Kotof6000,1610,1672,180+2,C50,Italian Game: Hungarian Defense,10,-,0-1,0,False,True,Chess.com
98,2021.04.19,13:01:17,tymekkk,kikiyof47,1610,1625,180+2,B30,Sicilian Defense: Nyezhmetdinov Rossolimo Attack 3...e6 4.O O,30,-,0-1,0,False,True,Chess.com
99,2021.04.19,16:21:47,tymekkk,Taxichris,1633,1620,180+2,B52,Sicilian Defense: Canal Main Line 4.Bxd7 Nxd7 5.O O Ngf6,28,-,1-0,1,False,True,Chess.com
100,2021.04.19,18:16:45,tymekkk,PeteLawolf123,1646,1605,180+2,C57,Italian Game: Traxler Knight Sacrifice Line 5...Bxf2 6.Kxf2 Nxe4,11,-,0-1,0,False,True,Chess.com
101,2021.04.19,18:19:31,tymekkk,the_one_in-between,1655,1685,180+2,B00,Nimzowitsch Defense: 2.d4 e6,26,-,1-0,1,False,True,Chess.com
102,2021.04.19,18:25:05,tymekkk,CPTsopiens,1664,1678,180+2,C54,Giuoco Piano: Game Center Attack Anderssen Variation,33,-,1-0,1,False,True,Chess.com
103,2021.04.19,18:32:56,tymekkk,zolabloony,1672,1635,180+2,B01,Scandinavian Defense:,65,-,1-0,1,False,True,Chess.com
104,2021.04.19,19:25:40,tymekkk,Artem160771,1682,1748,180+2,B30,Sicilian Defense: Nyezhmetdinov Rossolimo Attack,46,-,1-0,1,False,True,Chess.com
105,2021.04.19,19:35:20,tymekkk,HenryHorizon,1675,1715,180+2,B12,Caro Kann: Defense Advance Botvinnik Carls Defense,21,-,0-1,0,False,True,Chess.com
106,2021.04.19,20:41:19,tymekkk,Grob_Zombie,1668,1707,180+2,C55,Italian Game: Two Knights Defense 4.O O,15,-,0-1,0,False,True,Chess.com
107,2021.04.20,08:55:34,tymekkk,zwozwo,1665,1645,180+2,C42,Petrovs Defense: Classical Stafford Gambit,70,-,0-1,0,False,True,Chess.com
108,2021.04.20,09:26:46,tymekkk,flashlock,1683,1691,180+2,B51,Sicilian Defense: Canal Attack 3...Nd7 4.O O,41,-,1-0,1,False,True,Chess.com
109,2021.04.20,09:44:31,tymekkk,flashlock,1668,1721,180+2,B03,Alekhines Defense: Normal Variation 3.d4,42,-,0-1,0,False,True,Chess.com
110,2021.04.20,10:27:51,tymekkk,Azgar2,1660,1684,180+2,B01,Scandinavian Defense:,26,-,0-1,0,False,True,Chess.com
111,2021.04.20,15:29:14,tymekkk,souravchakraborty007,1650,1563,180+2,B30,Sicilian Defense: Nyezhmetdinov Rossolimo Attack,29,-,1/2-1/2,0.5,False,True,Chess.com
112,2021.04.20,15:41:13,tymekkk,TincSLO,1670,1729,180+2,B52,Sicilian Defense: Canal Main Line 4.Bxd7 Nxd7 5.O O,28,-,1-0,1,False,True,Chess.com
113,2021.04.20,17:38:47,tymekkk,Sagar1976,1671,1647,180+2,B12,Caro Kann: Defense Advance Variation 3...Bf5 4.Bd3,30,-,1-0,1,False,True,Chess.com
114,2021.04.20,17:57:36,tymekkk,brish_s,1671,1667,180+2,B12,Caro Kann: Defense Advance Variation 3...Bf5 4.Bd3,66,-,0-1,0,False,True,Chess.com
115,2021.04.22,10:05:45,tymekkk,antonchekurov,1672,1666,180+2,B12,Caro Kann: Defense Advance Variation 3...Bf5 4.Bd3,27,-,1-0,1,False,True,Chess.com
116,2021.04.22,11:57:26,tymekkk,3o16oo,1655,1635,180+2,B07,Pirc Defense: 2.d4 Nf6,29,-,0-1,0,False,True,Chess.com
117,2021.04.22,18:45:48,tymekkk,David07072010,1663,1653,180+2,C07,French Defense: Tarrasch Open Chistyakov Defense,64,-,1/2-1/2,0.5,False,True,Chess.com
118,2021.04.22,18:57:10,tymekkk,hamadisamet,1656,1713,180+2,B12,Caro Kann: Defense Advance Variation 3...Bf5 4.Bd3,39,-,0-1,0,False,True,Chess.com
119,2021.04.24,10:50:24,tymekkk,jerry1381,1632,1730,180+2,B12,Caro Kann: Defense Advance Botvinnik Carls Defense,40,-,0-1,0,False,True,Chess.com
120,2021.04.24,14:44:41,tymekkk,MatchuRowgers,1639,1585,180+2,B36,Sicilian Defense: Old Sicilian Open Accelerated Dragon Variation,13,-,1-0,1,False,True,Chess.com
121,2021.04.24,15:05:47,tymekkk,TomaszZagorski,1662,1626,180+2,B12,Caro Kann: Defense Advance Variation 3...Bf5 4.Bd3,34,-,1-0,1,False,True,Chess.com
122,2021.04.24,16:04:10,tymekkk,iska_es,1656,1847,180+2,C06,French Defense: Tarrasch Closed Main Line 8...f6,46,-,0-1,0,False,True,Chess.com
123,2021.04.24,18:22:39,tymekkk,CheckOverflow,1663,1618,180+2,B01,Scandinavian Defense:,29,-,1-0,1,False,True,Chess.com
124,2021.04.25,05:40:50,tymekkk,nqminhh,1673,1670,180+2,C53,Giuoco Piano: Game Center Attack 5...exd4 6.e5,6,-,1-0,1,False,True,Chess.com
125,2021.04.25,05:49:43,tymekkk,nqminhh,1689,1654,180+2,C53,Giuoco Piano: Game Center Attack 5...exd4 6.e5 Ne4,11,-,1-0,1,False,True,Chess.com
126,2021.04.25,14:12:20,tymekkk,ANTMAGNI,1699,1546,180+2,C50,Italian Game:,11,-,1-0,1,False,True,Chess.com
127,2021.04.25,18:03:10,tymekkk,ephy250,1705,1205,180+2,C55,Italian Game: Anti Fried Liver Defense,50,-,1-0,1,False,True,Chess.com
128,2021.04.25,18:18:44,tymekkk,ammarsantoso,1699,1815,180+2,C53,Giuoco Piano: Game Main Line 4...d6,55,-,0-1,0,False,True,Chess.com
129,2021.04.26,13:22:37,tymekkk,Luz-Amor1m,1720,1642,180+2,B30,Sicilian Defense: Nyezhmetdinov Rossolimo Attack,52,-,1-0,1,False,True,Chess.com
130,2021.04.26,13:50:37,tymekkk,ale3009,1723,1862,180+2,C05,French Defense: Tarrasch Closed...5.Bd3 c5 6.c3 Nc6 7.Ne2,28,-,0-1,0,False,True,Chess.com
131,2021.04.26,15:34:43,tymekkk,Shkodnik56,1727,1724,180+2,C50,Italian Game: Blackburne Shilling Gambit,29,-,0-1,0,False,True,Chess.com
132,2021.04.26,15:52:17,tymekkk,Surapole,1725,1789,180+2,B00,Nimzowitsch Defense: Kennedy Linksspringer Variation,17,-,0-1,0,False,True,Chess.com
133,2021.04.27,14:03:03,tymekkk,MYasin455,1711,1839,180+2,B07,Pirc Defense: 2.d4 Nf6,41,-,0-1,0,False,True,Chess.com
134,2021.03.05,12:09:47,tymekkk,Carlos_239,1624,1746,180+2,C42,Petrovs Defense: Classical Variation,19,-,0-1,0,False,True,Chess.com
135,2021.03.08,17:02:09,tymekkk,rjacobs89,1622,1550,180+2,B00,Kings Pawn: Opening Owens Defense 2.d4 Bb7 3.Bd3,24,-,0-1,0,False,True,Chess.com
136,2021.03.10,10:21:43,tymekkk,gabrieleFF,1615,1613,180+2,B31,Sicilian Defense: Nyezhmetdinov Rossolimo Fianchetto Variation 4.O O Bg7 5.Re1 Nf6 6.c3,27,-,0-1,0,False,True,Chess.com
137,2021.03.11,16:55:05,tymekkk,mmkhouri,1615,1597,180+2,B06,Modern Defense: with 1 e4 2.d4 d6,25,-,0-1,0,False,True,Chess.com
138,2021.03.12,13:49:26,tymekkk,HDarvish96,1608,1656,180+2,C41,Philidor Defense: 3.Bc4 Be7,29,-,0-1,0,False,True,Chess.com
139,2021.03.19,10:47:07,tymekkk,vsegure,1598,1532,180+2,B40,Sicilian Defense: Marshall Counterattack,46,-,0-1,0,False,True,Chess.com
140,2021.03.21,15:27:51,tymekkk,Yuriy1949-1,1598,1694,180+2,B28,Sicilian Defense: OKelly Venice System 3...d5,57,-,0-1,0,False,True,Chess.com
141,2021.03.23,06:41:36,tymekkk,0Fu,1607,1629,180+2,B51,Sicilian Defense: Canal Attack 3...Nc6,32,-,1-0,1,False,True,Chess.com
142,2021.03.23,06:59:31,tymekkk,kerzzatan,1607,1645,180+2,B12,Caro Kann: Defense Advance Variation 3...Bf5 4.Bd3,35,-,0-1,0,False,True,Chess.com
143,2021.03.23,07:26:17,tymekkk,jaredchin,1608,1638,180+2,C03,French Defense: Tarrasch Guimard Defense,62,-,1/2-1/2,0.5,False,True,Chess.com
144,2021.03.23,07:43:17,tymekkk,NBerbari,1600,1595,180+2,C55,Italian Game: Two Knights Open,24,-,0-1,0,False,True,Chess.com
145,2021.03.23,10:38:45,tymekkk,kangikhwan,1592,1598,180+2,C42,Petrovs Defense: Classical Stafford Gambit,7,-,0-1,0,False,True,Chess.com
146,2021.03.29,13:59:17,tymekkk,wisnuuwisnuu,1587,1386,180+2,B30,Sicilian Defense: Nyezhmetdinov Rossolimo Attack 3...e6 4.O O,61,-,1-0,1,False,True,Chess.com
147,2021.03.30,18:30:31,tymekkk,Itz_SzuminSavage,1592,1496,180+2,B40,Sicilian Defense: French Variation,30,-,1-0,1,False,True,Chess.com
148,2021.03.30,18:37:43,tymekkk,supiversdssdso,1603,1594,180+2,B06,Modern Defense: with 1 d4 2.c4 Bg7 3.e4 d6,45,-,1-0,1,False,True,Chess.com
149,2021.03.30,18:59:27,tymekkk,bramgoethals,1585,1659,180+2,B52,Sicilian Defense: Canal Main Line 4.Bxd7 Qxd7 5.O O,28,-,0-1,0,False,True,Chess.com
150,2021.03.31,19:25:14,tymekkk,nawazkhuzdar,1587,1729,180+2,C58,Italian Game: Knight Attack Polerio Bishop Check Line,64,-,1-0,1,False,True,Chess.com
151,2021.02.01,20:02:18,tymekkk,barrassMD,1661,1585,180+2,C55,Italian Game: Anti Fried Liver Defense,32,-,1-0,1,False,True,Chess.com
152,2021.02.03,20:27:27,tymekkk,misko1231,1646,1670,180+2,C53,Giuoco Piano: Game Main Line Giuoco Pianissimo Variation,27,-,0-1,0,False,True,Chess.com
153,2021.02.04,19:25:13,tymekkk,BishopPeter,1640,1745,180+2,C03,French Defense: Tarrasch Modern System,52,-,0-1,0,False,True,Chess.com
154,2021.02.07,18:32:21,tymekkk,chessrobbie1212,1643,1667,180+2,B01,Scandinavian Defense:,29,-,0-1,0,False,True,Chess.com
155,2021.02.08,20:43:35,tymekkk,Esalberto,1643,1665,180+2,C55,Italian Game: Max Lange Attack,18,-,0-1,0,False,True,Chess.com
156,2021.02.17,20:50:40,tymekkk,dusan64,1653,1714,180+2,B51,Sicilian Defense: Canal Attack 3...Nc6,28,-,1-0,1,False,True,Chess.com
157,2021.02.25,19:20:56,tymekkk,AllVadoZ,1648,1772,180+2,B43,Sicilian Defense: Kan Knight Variation Wing Attack,38,-,0-1,0,False,True,Chess.com
