game id,move number,white,white time,white eval,black,black time,black eval
1,1,e4,-,-,e5,-,-
1,2,Nf3,-,-,Nc6,-,-
1,3,Bc4,-,-,Nf6,-,-
1,4,d4,-,-,exd4,-,-
1,5,O-O,-,-,h6,-,-
1,6,Re1,-,-,d6,-,-
1,7,Nxd4,-,-,Nxd4,-,-
1,8,Qxd4,-,-,Be7,-,-
1,9,Nc3,-,-,O-O,-,-
1,10,f4,-,-,Bd7,-,-
1,11,e5,-,-,dxe5,-,-
1,12,fxe5,-,-,Nh7,-,-
1,13,Bd2,-,-,b6,-,-
1,14,Kh1,-,-,Bc5,-,-
1,15,Qf4,-,-,Be6,-,-
1,16,Ne4,-,-,Bxc4,-,-
2,1,e4,-,-,d5,-,-
2,2,e5,-,-,d4,-,-
2,3,d3,-,-,a6,-,-
2,4,f4,-,-,e6,-,-
2,5,Nf3,-,-,c5,-,-
2,6,c3,-,-,Nc6,-,-
2,7,Be2,-,-,Nge7,-,-
2,8,O-O,-,-,Ng6,-,-
2,9,a3,-,-,Be7,-,-
2,10,b4,-,-,dxc3,-,-
2,11,bxc5,-,-,Bxc5+,-,-
2,12,Kh1,-,-,Bd4,-,-
2,13,Qc2,-,-,Qa5,-,-
2,14,Nxd4,-,-,Nxd4,-,-
2,15,Qxc3,-,-,Qxc3,-,-
2,16,Nxc3,-,-,Nxe2,-,-
2,17,Nxe2,-,-,O-O,-,-
2,18,d4,-,-,b6,-,-
2,19,Be3,-,-,Bb7,-,-
2,20,Kg1,-,-,Ne7,-,-
2,21,Nc3,-,-,b5,-,-
2,22,Rfd1,-,-,Rac8,-,-
2,23,Rac1,-,-,Rc4,-,-
2,24,Ne2,-,-,Rfc8,-,-
2,25,Kf2,-,-,Bd5,-,-
2,26,g3,-,-,h6,-,-
2,27,Bd2,-,-,Rc2,-,-
2,28,Ke3,-,-,Nf5+,-,-
2,29,Kd3,-,-,Rxc1,-,-
2,30,Rxc1,-,-,Rc2,-,-
2,31,Kxc2,-,-,Bc4,-,-
2,32,Nc3,-,-,Nxd4+,-,-
2,33,Kb2,-,-,a5,-,-
2,34,Be3,-,-,Nc6,-,-
2,35,Ne4,-,-,Bd5,-,-
2,36,Nd6,-,-,b4,-,-
2,37,axb4,-,-,Nxb4,-,-
2,38,Kc3,-,-,Na2+,-,-
2,39,Kb2,-,-,Nxc1,-,-
2,40,Kxc1,-,-,a4,-,-
2,41,Kb2,-,-,f6,-,-
2,42,Ka3,-,-,Bc6,-,-
2,43,Nc4,-,-,Kf7,-,-
2,44,Nb2,-,-,fxe5,-,-
2,45,fxe5,-,-,Kg6,-,-
2,46,Nxa4,-,-,Kf5,-,-
2,47,Bf4,-,-,g5,-,-
2,48,Bd2,-,-,Kxe5,-,-
2,49,Kb4,-,-,Kf5,-,-
2,50,Kc4,-,-,Bxa4,-,-
2,51,Kd4,-,-,h5,-,-
2,52,h3,-,-,Bc6,-,-
2,53,h4,-,-,gxh4,-,-
2,54,gxh4,-,-,.,-,-
3,1,e4,-,-,e6,-,-
3,2,d4,-,-,d5,-,-
3,3,Nd2,-,-,Nf6,-,-
3,4,e5,-,-,Nfd7,-,-
3,5,Bd3,-,-,c5,-,-
3,6,c3,-,-,Nc6,-,-
3,7,Ne2,-,-,f5,-,-
3,8,f4,-,-,Be7,-,-
3,9,O-O,-,-,O-O,-,-
3,10,Nf3,-,-,a5,-,-
3,11,a3,-,-,Nb6,-,-
3,12,Be3,-,-,cxd4,-,-
3,13,cxd4,-,-,a4,-,-
3,14,Rc1,-,-,Bd7,-,-
3,15,h3,-,-,Na5,-,-
3,16,Nd2,-,-,Rc8,-,-
3,17,g4,-,-,Nbc4,-,-
3,18,Nxc4,-,-,Nxc4,-,-
3,19,Bxc4,-,-,Rxc4,-,-
3,20,Rxc4,-,-,dxc4,-,-
3,21,Nc3,-,-,b5,-,-
3,22,g5,-,-,Bc6,-,-
3,23,Kf2,-,-,Qd7,-,-
3,24,h4,-,-,Rd8,-,-
3,25,Qd2,-,-,Qc7,-,-
3,26,Rd1,-,-,b4,-,-
3,27,axb4,-,-,Bxb4,-,-
3,28,Qc2,-,-,Bxc3,-,-
3,29,bxc3,-,-,Qf7,-,-
3,30,Qe2,-,-,Bd5,-,-
3,31,Ra1,-,-,Qd7,-,-
3,32,Bc1,-,-,Qb5,-,-
3,33,Ba3,-,-,Qb3,-,-
3,34,Bb4,-,-,Rb8,-,-
3,35,Qa2,-,-,Rxb4,-,-
3,36,cxb4,-,-,Qf3+,-,-
3,37,Ke1,-,-,Qe3+,-,-
3,38,Qe2,-,-,Qc3+,-,-
3,39,Kf1,-,-,Qxa1+,-,-
4,1,e4,-,-,e6,-,-
4,2,d4,-,-,d5,-,-
4,3,Nd2,-,-,c5,-,-
4,4,exd5,-,-,exd5,-,-
4,5,dxc5,-,-,Bxc5,-,-
4,6,Nb3,-,-,Bb6,-,-
4,7,c3,-,-,Nc6,-,-
4,8,Nf3,-,-,h6,-,-
4,9,Nbd4,-,-,Bd7,-,-
4,10,Be3,-,-,Nf6,-,-
4,11,Bd3,-,-,O-O,-,-
4,12,Qd2,-,-,Nxd4,-,-
4,13,Nxd4,-,-,Ne4,-,-
4,14,Qc2,-,-,f5,-,-
4,15,O-O-O,-,-,Rc8,-,-
4,16,Kb1,-,-,Qe8,-,-
4,17,f3,-,-,Nd6,-,-
4,18,Rhe1,-,-,Qh5,-,-
4,19,h3,-,-,f4,-,-
4,20,Bf2,-,-,Rce8,-,-
4,21,Bg6,-,-,Qg5,-,-
4,22,Bxe8,-,-,Rxe8,-,-
4,23,Rxe8+,-,-,Bxe8,-,-
4,24,Bg1,-,-,Bg6,-,-
4,25,Rd3,-,-,Bxd3,-,-
4,26,Qxd3,-,-,Qxg2,-,-
4,27,Qd1,-,-,Nc4,-,-
4,28,Ne2,-,-,Qxf3,-,-
4,29,Bxb6,-,-,Nxb6,-,-
4,30,Kc1,-,-,Qe3+,-,-
4,31,Kc2,-,-,f3,-,-
4,32,Ng1,-,-,f2,-,-
4,33,Nf3,-,-,Qe4+,-,-
4,34,Kc1,-,-,g5,-,-
4,35,Nd4,-,-,Qf4+,-,-
4,36,Kb1,-,-,f1=Q,-,-
5,1,e4,-,-,b6,-,-
5,2,d3,-,-,Bb7,-,-
5,3,f4,-,-,g6,-,-
5,4,Nf3,-,-,Bg7,-,-
5,5,Nc3,-,-,Nf6,-,-
5,6,Be3,-,-,O-O,-,-
5,7,Be2,-,-,d6,-,-
5,8,Qd2,-,-,Nbd7,-,-
5,9,O-O-O,-,-,c5,-,-
5,10,h3,-,-,Nh5,-,-
5,11,g4,-,-,Ng3,-,-
5,12,Rhg1,-,-,Nxe2+,-,-
5,13,Qxe2,-,-,Bxc3,-,-
5,14,bxc3,-,-,Nf6,-,-
5,15,f5,-,-,a6,-,-
5,16,g5,-,-,Nh5,-,-
5,17,Rdf1,-,-,b5,-,-
5,18,Nh2,-,-,Qa5,-,-
5,19,Kd2,-,-,b4,-,-
5,20,c4,-,-,b3+,-,-
6,1,e4,-,-,c5,-,-
6,2,Nf3,-,-,Nc6,-,-
6,3,Bb5,-,-,g6,-,-
6,4,O-O,-,-,Bg7,-,-
6,5,c3,-,-,Nf6,-,-
6,6,Re1,-,-,d6,-,-
6,7,d4,-,-,cxd4,-,-
6,8,cxd4,-,-,O-O,-,-
6,9,Nc3,-,-,a6,-,-
6,10,Bc4,-,-,Bg4,-,-
6,11,d5,-,-,Ne5,-,-
6,12,Be2,-,-,Bxf3,-,-
6,13,Bxf3,-,-,Nxf3+,-,-
6,14,Qxf3,-,-,Qb6,-,-
6,15,a3,-,-,Rfc8,-,-
6,16,Rb1,-,-,Nh5,-,-
6,17,Be3,-,-,Qd8,-,-
6,18,Rec1,-,-,Nf6,-,-
6,19,Bd4,-,-,Rc4,-,-
6,20,Qd3,-,-,Rac8,-,-
6,21,b3,-,-,Rxd4,-,-
6,22,Qxd4,-,-,Ng4,-,-
6,23,Qd3,-,-,Qa5,-,-
6,24,Ne2,-,-,Re8,-,-
6,25,b4,-,-,Qb6,-,-
6,26,Qf3,-,-,Ne5,-,-
6,27,Qe3,-,-,Qxe3,-,-
6,28,fxe3,-,-,Bh6,-,-
6,29,Kf2,-,-,Nd3+,-,-
6,30,Kf3,-,-,Nxc1,-,-
6,31,Rxc1,-,-,Kf8,-,-
6,32,Rc7,-,-,Rb8,-,-
6,33,Nd4,-,-,Bg7,-,-
6,34,Kf4,-,-,Be5+,-,-
6,35,Kf3,-,-,h5,-,-
6,36,h3,-,-,Ke8,-,-
6,37,a4,-,-,Kd8,-,-
6,38,Rc4,-,-,b5,-,-
6,39,axb5,-,-,Bxd4,-,-
6,40,exd4,-,-,Rxb5,-,-
6,41,Kf4,-,-,e6,-,-
6,42,dxe6,-,-,fxe6,-,-
6,43,g4,-,-,Kd7,-,-
6,44,gxh5,-,-,Rxh5,-,-
6,45,Kg4,-,-,Rb5,-,-
6,46,Kf4,-,-,d5,-,-
6,47,exd5,-,-,exd5,-,-
6,48,Rc5,-,-,Rxb4,-,-
6,49,Rxd5+,-,-,Ke6,-,-
6,50,Ke4,-,-,Rb1,-,-
6,51,Ra5,-,-,Rb6,-,-
6,52,d5+,-,-,Kf6,-,-
6,53,h4,-,-,Rb4+,-,-
6,54,Kd3,-,-,Rxh4,-,-
6,55,Rxa6+,-,-,Kf5,-,-
6,56,d6,-,-,Rh1,-,-
6,57,Ke3,-,-,Rd1,-,-
6,58,Ke2,-,-,Rd5,-,-
6,59,Rc6,-,-,g5,-,-
6,60,Kf3,-,-,g4+,-,-
6,61,Kg3,-,-,Rd3+,-,-
6,62,Kh4,-,-,Rh3#,-,-
7,1,e4,-,-,c5,-,-
7,2,Nf3,-,-,Nc6,-,-
7,3,Bb5,-,-,d6,-,-
7,4,O-O,-,-,Qc7,-,-
7,5,c3,-,-,a6,-,-
7,6,Bxc6+,-,-,Qxc6,-,-
7,7,Re1,-,-,e6,-,-
7,8,d4,-,-,cxd4,-,-
7,9,cxd4,-,-,Nf6,-,-
7,10,Nc3,-,-,Be7,-,-
7,11,Qd3,-,-,O-O,-,-
7,12,a3,-,-,b5,-,-
7,13,b4,-,-,Bb7,-,-
7,14,Bb2,-,-,Rac8,-,-
7,15,Rad1,-,-,h6,-,-
7,16,d5,-,-,Qc7,-,-
7,17,dxe6,-,-,fxe6,-,-
7,18,e5,-,-,Bxf3,-,-
7,19,exd6,-,-,Bxd6,-,-
7,20,Qxd6,-,-,Qxd6,-,-
7,21,Rxd6,-,-,Bd5,-,-
7,22,Nxd5,-,-,exd5,-,-
7,23,Bxf6,-,-,Rxf6,-,-
7,24,Rxd5,-,-,Rc2,-,-
7,25,f3,-,-,Rg6,-,-
7,26,g3,-,-,Rf6,-,-
7,27,f4,-,-,Rc3,-,-
7,28,Rd7,-,-,Rxa3,-,-
7,29,Ree7,-,-,Rg6,-,-
7,30,f5,-,-,Rg5,-,-
7,31,f6,-,-,gxf6,-,-
7,32,Re8#,-,-,.,-,-
8,1,e4,-,-,e5,-,-
8,2,Nf3,-,-,Nc6,-,-
8,3,Bc4,-,-,Bc5,-,-
8,4,c3,-,-,Nf6,-,-
8,5,d4,-,-,exd4,-,-
8,6,e5,-,-,Bb4,-,-
8,7,cxb4,-,-,Ng4,-,-
8,8,Nxd4,-,-,d5,-,-
8,9,exd6,-,-,O-O,-,-
8,10,Nxc6,-,-,bxc6,-,-
8,11,O-O,-,-,cxd6,-,-
8,12,Bf4,-,-,d5,-,-
8,13,Bb3,-,-,Re8,-,-
8,14,Nc3,-,-,Qf6,-,-
8,15,Bg3,-,-,h5,-,-
8,16,h3,-,-,Nh6,-,-
8,17,Re1,-,-,Bf5,-,-
8,18,Na4,-,-,Bg6,-,-
8,19,Nc5,-,-,Nf5,-,-
8,20,Qf3,-,-,h4,-,-
8,21,Bh2,-,-,Qxb2,-,-
8,22,Rab1,-,-,Qd4,-,-
8,23,a3,-,-,a5,-,-
8,24,Rbd1,-,-,Qb2,-,-
8,25,Rxe8+,-,-,Rxe8,-,-
8,26,Bxd5,-,-,cxd5,-,-
8,27,Qxd5,-,-,axb4,-,-
8,28,axb4,-,-,Qxb4,-,-
8,29,Nd3,-,-,Qa4,-,-
8,30,Ne5,-,-,Ne7,-,-
8,31,Qd7,-,-,Qxd7,-,-
8,32,Rxd7,-,-,Bf5,-,-
8,33,Ra7,-,-,Nc6,-,-
8,34,Nxc6,-,-,Re1#,-,-
9,1,e4,-,-,d6,-,-
9,2,d4,-,-,Nf6,-,-
9,3,Bd3,-,-,g6,-,-
9,4,c4,-,-,Bg7,-,-
9,5,Nc3,-,-,O-O,-,-
9,6,f4,-,-,c6,-,-
9,7,Nf3,-,-,Nfd7,-,-
9,8,O-O,-,-,e5,-,-
9,9,fxe5,-,-,dxe5,-,-
9,10,d5,-,-,cxd5,-,-
9,11,cxd5,-,-,Nc5,-,-
9,12,Bc2,-,-,Bg4,-,-
9,13,Be3,-,-,Nbd7,-,-
9,14,h3,-,-,Bxf3,-,-
9,15,Qxf3,-,-,b6,-,-
9,16,b4,-,-,Nb7,-,-
9,17,a4,-,-,Nd6,-,-
9,18,g4,-,-,Rc8,-,-
9,19,Bd2,-,-,Nc4,-,-
9,20,Qd3,-,-,Nxd2,-,-
9,21,Qxd2,-,-,Qh4,-,-
9,22,Kg2,-,-,Nf6,-,-
9,23,Qe3,-,-,Bh6,-,-
9,24,Qf3,-,-,Bf4,-,-
9,25,Rae1,-,-,Rc4,-,-
9,26,b5,-,-,Rfc8,-,-
9,27,Ne2,-,-,Rxc2,-,-
9,28,Kg1,-,-,Nxe4,-,-
9,29,Qxe4,-,-,R8c3,-,-
9,30,Nxf4,-,-,Rg3+,-,-
9,31,Ng2,-,-,Rcxg2+,-,-
9,32,Qxg2,-,-,Rxg2+,-,-
9,33,Kxg2,-,-,Qd8,-,-
9,34,Rxe5,-,-,Qd6,-,-
9,35,Rfe1,-,-,Kg7,-,-
9,36,Kf3,-,-,Kf6,-,-
9,37,g5+,-,-,Kg7,-,-
9,38,Kf4,-,-,h6,-,-
9,39,h4,-,-,f6,-,-
9,40,gxf6+,-,-,Kxf6,-,-
9,41,Kg4,-,-,Qxe5,-,-
9,42,Rxe5,-,-,Kxe5,-,-
9,43,h5,-,-,g5,-,-
9,44,d6,-,-,Kxd6,-,-
9,45,Kf5,-,-,Kc5,-,-
9,46,Kg6,-,-,g4,-,-
9,47,Kxh6,-,-,g3,-,-
9,48,Kg5,-,-,g2,-,-
9,49,h6,-,-,g1=Q+,-,-
10,1,e4,-,-,e6,-,-
10,2,d4,-,-,d5,-,-
10,3,Nd2,-,-,c5,-,-
10,4,dxc5,-,-,Bxc5,-,-
10,5,exd5,-,-,Qxd5,-,-
10,6,Nb3,-,-,Qxd1+,-,-
10,7,Kxd1,-,-,Bxf2,-,-
10,8,Nf3,-,-,Bd7,-,-
10,9,Bf4,-,-,f6,-,-
10,10,Bc4,-,-,e5,-,-
10,11,Bg3,-,-,Bxg3,-,-
10,12,hxg3,-,-,Ne7,-,-
10,13,Ke2,-,-,Nbc6,-,-
10,14,g4,-,-,O-O-O,-,-
10,15,g5,-,-,Bg4,-,-
10,16,gxf6,-,-,gxf6,-,-
10,17,Ke3,-,-,h5,-,-
10,18,Rad1,-,-,Nf5+,-,-
10,19,Kf2,-,-,Rxd1,-,-
10,20,Rxd1,-,-,Rd8,-,-
10,21,Rh1,-,-,a6,-,-
10,22,Nfd2,-,-,Nfd4,-,-
10,23,c3,-,-,Nxb3,-,-
10,24,Nxb3,-,-,f5,-,-
10,25,Re1,-,-,e4,-,-
10,26,g3,-,-,Ne5,-,-
10,27,Nd4,-,-,Nxc4,-,-
11,1,e4,-,-,c5,-,-
11,2,Nf3,-,-,Nc6,-,-
11,3,Bb5,-,-,g6,-,-
11,4,O-O,-,-,Bg7,-,-
11,5,c3,-,-,Nf6,-,-
11,6,Re1,-,-,d6,-,-
11,7,d4,-,-,Qb6,-,-
11,8,Qd3,-,-,a6,-,-
11,9,Ba4,-,-,Qa5,-,-
11,10,Bxc6+,-,-,bxc6,-,-
11,11,Bd2,-,-,Qb6,-,-
11,12,b3,-,-,a5,-,-
11,13,d5,-,-,cxd5,-,-
11,14,exd5,-,-,O-O,-,-
11,15,Na3,-,-,Ba6,-,-
11,16,Nc4,-,-,Qb7,-,-
11,17,Rad1,-,-,Nxd5,-,-
11,18,Rc1,-,-,Nf6,-,-
11,19,Bf4,-,-,Nh5,-,-
11,20,Bg3,-,-,Nxg3,-,-
11,21,hxg3,-,-,d5,-,-
11,22,Nd6,-,-,exd6,-,-
12,1,e4,-,-,e5,-,-
12,2,Nf3,-,-,d6,-,-
12,3,Bc4,-,-,c5,-,-
12,4,O-O,-,-,Nc6,-,-
12,5,c3,-,-,Nf6,-,-
12,6,Re1,-,-,Be7,-,-
12,7,h3,-,-,a6,-,-
12,8,a3,-,-,O-O,-,-
12,9,d4,-,-,b5,-,-
12,10,Bd5,-,-,Nxd5,-,-
12,11,exd5,-,-,Na5,-,-
12,12,dxe5,-,-,dxe5,-,-
12,13,Nxe5,-,-,Bf6,-,-
12,14,Bf4,-,-,Bb7,-,-
12,15,b4,-,-,cxb4,-,-
12,16,cxb4,-,-,Nc4,-,-
12,17,Nc3,-,-,Rc8,-,-
12,18,Qf3,-,-,Re8,-,-
12,19,Nxc4,-,-,Rxc4,-,-
12,20,Rxe8+,-,-,Qxe8,-,-
12,21,Rc1,-,-,Qd7,-,-
12,22,Ne4,-,-,Rxc1+,-,-
12,23,Bxc1,-,-,Bxd5,-,-
12,24,Nxf6+,-,-,gxf6,-,-
12,25,Qxf6,-,-,Qe6,-,-
12,26,Qd8+,-,-,Kg7,-,-
12,27,Bb2+,-,-,f6,-,-
12,28,Qc7+,-,-,Kg6,-,-
12,29,Qg3+,-,-,Kf7,-,-
12,30,Qc7+,-,-,Kg6,-,-
12,31,Qc2+,-,-,Kg7,-,-
12,32,Qc7+,-,-,Kg6,-,-
13,1,e4,-,-,d5,-,-
13,2,e5,-,-,Bf5,-,-
13,3,d4,-,-,e6,-,-
13,4,Bd3,-,-,Bg6,-,-
13,5,f4,-,-,Ne7,-,-
13,6,Ne2,-,-,Nf5,-,-
13,7,O-O,-,-,Qh4,-,-
13,8,Nd2,-,-,Ne3,-,-
13,9,Qe1,-,-,Qg4,-,-
13,10,Qg3,-,-,Qxg3,-,-
13,11,hxg3,-,-,Bxd3,-,-
13,12,cxd3,-,-,Nxf1,-,-
13,13,Kxf1,-,-,Nc6,-,-
13,14,Nf3,-,-,O-O-O,-,-
13,15,g4,-,-,h5,-,-
13,16,gxh5,-,-,Rxh5,-,-
13,17,Kf2,-,-,Nb4,-,-
13,18,g4,-,-,Rh8,-,-
13,19,Ne1,-,-,c5,-,-
13,20,dxc5,-,-,Bxc5+,-,-
13,21,d4,-,-,Bb6,-,-
13,22,a3,-,-,Nc6,-,-
13,23,Be3,-,-,Rh2+,-,-
13,24,Kf1,-,-,Kb8,-,-
13,25,Nf3,-,-,Rh1+,-,-
13,26,Bg1,-,-,Na5,-,-
13,27,Kg2,-,-,Rhh8,-,-
13,28,Nd2,-,-,Rc8,-,-
13,29,b4,-,-,Nc4,-,-
13,30,Nxc4,-,-,Rxc4,-,-
13,31,Rc1,-,-,Rxc1,-,-
13,32,Nxc1,-,-,Rc8,-,-
13,33,Nd3,-,-,Rc3,-,-
13,34,Nc5,-,-,Rxa3,-,-
13,35,Be3,-,-,Bxc5,-,-
13,36,bxc5,-,-,Rxe3,-,-
14,1,e4,-,-,c6,-,-
14,2,d4,-,-,d5,-,-
14,3,e5,-,-,Bf5,-,-
14,4,Bd3,-,-,Bxd3,-,-
14,5,Qxd3,-,-,e6,-,-
14,6,Ne2,-,-,Qb6,-,-
14,7,O-O,-,-,c5,-,-
14,8,c3,-,-,Nc6,-,-
14,9,a3,-,-,cxd4,-,-
14,10,cxd4,-,-,Nge7,-,-
14,11,b4,-,-,Nf5,-,-
14,12,Be3,-,-,Nxe3,-,-
14,13,fxe3,-,-,Be7,-,-
14,14,Nd2,-,-,O-O,-,-
14,15,Rac1,-,-,Rfc8,-,-
14,16,e4,-,-,Nxe5,-,-
14,17,Qg3,-,-,Ng6,-,-
14,18,e5,-,-,Qd8,-,-
14,19,Nf3,-,-,Rxc1,-,-
14,20,Rxc1,-,-,Rc8,-,-
14,21,h4,-,-,Rxc1+,-,-
14,22,Nxc1,-,-,Nxh4,-,-
14,23,Nd3,-,-,Nxf3+,-,-
14,24,gxf3,-,-,Bh4,-,-
14,25,Qg4,-,-,Qg5,-,-
14,26,Qxg5,-,-,Bxg5,-,-
15,1,e4,-,-,c5,-,-
15,2,Nf3,-,-,d6,-,-
15,3,Bb5+,-,-,Nd7,-,-
15,4,O-O,-,-,Nf6,-,-
15,5,Re1,-,-,a6,-,-
15,6,Bxd7+,-,-,Nxd7,-,-
15,7,c3,-,-,g6,-,-
15,8,d4,-,-,Bg7,-,-
15,9,a3,-,-,O-O,-,-
15,10,b4,-,-,cxd4,-,-
15,11,cxd4,-,-,b5,-,-
15,12,Bb2,-,-,Nb6,-,-
15,13,Nbd2,-,-,Bg4,-,-
15,14,h3,-,-,Bxf3,-,-
15,15,Qxf3,-,-,Rc8,-,-
15,16,Rac1,-,-,Qd7,-,-
15,17,Qd3,-,-,Rxc1,-,-
15,18,Rxc1,-,-,Rc8,-,-
15,19,Rxc8+,-,-,Qxc8,-,-
15,20,Qc3,-,-,Nc4,-,-
15,21,Nxc4,-,-,Qxc4,-,-
15,22,Qxc4,-,-,bxc4,-,-
15,23,a4,-,-,Kf8,-,-
15,24,Kf1,-,-,Ke8,-,-
15,25,Ke2,-,-,Kd7,-,-
15,26,f4,-,-,Kc6,-,-
15,27,Kd2,-,-,e6,-,-
15,28,Kc3,-,-,d5,-,-
15,29,e5,-,-,Bh6,-,-
15,30,g3,-,-,g5,-,-
15,31,Bc1,-,-,gxf4,-,-
15,32,Bxf4,-,-,Bxf4,-,-
15,33,gxf4,-,-,Kb6,-,-
15,34,h4,-,-,h5,-,-
15,35,Kc2,-,-,Kc6,-,-
15,36,Kc3,-,-,Kb6,-,-
15,37,Kc2,-,-,Kc6,-,-
15,38,Kc3,-,-,Kb6,-,-
16,1,e4,-,-,c6,-,-
16,2,d4,-,-,d6,-,-
16,3,e5,-,-,dxe5,-,-
16,4,dxe5,-,-,Qxd1+,-,-
16,5,Kxd1,-,-,Bf5,-,-
16,6,Bd3,-,-,Bg4+,-,-
16,7,Ne2,-,-,e6,-,-
16,8,Be3,-,-,Nd7,-,-
16,9,f4,-,-,Nc5,-,-
16,10,h3,-,-,Nxd3,-,-
16,11,cxd3,-,-,Bf5,-,-
16,12,d4,-,-,Bb4,-,-
16,13,Nd2,-,-,h5,-,-
16,14,a3,-,-,Ba5,-,-
16,15,Nc3,-,-,Ne7,-,-
16,16,Ke2,-,-,Nd5,-,-
16,17,Nxd5,-,-,cxd5,-,-
16,18,Rhc1,-,-,O-O,-,-
16,19,b4,-,-,Bb6,-,-
16,20,Nb3,-,-,a5,-,-
16,21,Nc5,-,-,axb4,-,-
16,22,axb4,-,-,Rab8,-,-
16,23,Nd7,-,-,Rfd8,-,-
16,24,Nxb6,-,-,Kh7,-,-
16,25,Rc7,-,-,Kg6,-,-
16,26,Nd7,-,-,Rbc8,-,-
16,27,Rac1,-,-,Ra8,-,-
16,28,Rxb7,-,-,Ra2+,-,-
16,29,Bd2,-,-,Rda8,-,-
16,30,Rcc7,-,-,R8a3,-,-
16,31,Nc5,-,-,Bd3+,-,-
16,32,Nxd3,-,-,Kf5,-,-
16,33,Rxf7+,-,-,Ke4,-,-
16,34,Nf2+,-,-,Kxd4,-,-
16,35,Rbc7,-,-,g5,-,-
16,36,fxg5,-,-,Re3+,-,-
16,37,Kd1,-,-,Rg3,-,-
16,38,b5,-,-,Rxg2,-,-
16,39,b6,-,-,Kxe5,-,-
16,40,b7,-,-,d4,-,-
16,41,b8=Q,-,-,Rg1+,-,-
16,42,Ke2,-,-,d3+,-,-
16,43,Ke3,-,-,Rg3+,-,-
16,44,Rf3,-,-,Rxf3+,-,-
16,45,Kxf3,-,-,Kf5,-,-
16,46,Rf7+,-,-,Kg6,-,-
16,47,Qg8#,-,-,.,-,-
17,1,e4,-,-,c5,-,-
17,2,Nf3,-,-,Nc6,-,-
17,3,Bb5,-,-,a6,-,-
17,4,Bxc6,-,-,bxc6,-,-
17,5,O-O,-,-,Nf6,-,-
17,6,Re1,-,-,d6,-,-
17,7,c3,-,-,e5,-,-
17,8,d4,-,-,cxd4,-,-
17,9,cxd4,-,-,exd4,-,-
17,10,Nxd4,-,-,Qc7,-,-
17,11,Nc3,-,-,Be7,-,-
17,12,Bf4,-,-,O-O,-,-
17,13,Nf5,-,-,Bxf5,-,-
17,14,exf5,-,-,Rfd8,-,-
17,15,Rc1,-,-,Qb7,-,-
17,16,Qc2,-,-,Rab8,-,-
17,17,b3,-,-,Nh5,-,-
17,18,Bg3,-,-,Nxg3,-,-
17,19,hxg3,-,-,d5,-,-
17,20,Ne2,-,-,Bb4,-,-
17,21,Red1,-,-,Ba3,-,-
17,22,Rb1,-,-,Qd7,-,-
17,23,Nd4,-,-,c5,-,-
17,24,Nf3,-,-,Rb6,-,-
17,25,Re1,-,-,Rf6,-,-
17,26,g4,-,-,h5,-,-
17,27,Ne5,-,-,Qd6,-,-
17,28,f3,-,-,Re8,-,-
17,29,Nd3,-,-,Rxe1+,-,-
17,30,Rxe1,-,-,Qg3,-,-
17,31,Re8+,-,-,Kh7,-,-
17,32,gxh5,-,-,Rxf5,-,-
17,33,Nxc5,-,-,Qg5,-,-
17,34,g4,-,-,Bxc5+,-,-
17,35,Qxc5,-,-,Re5,-,-
17,36,Qc2+,-,-,g6,-,-
17,37,hxg6+,-,-,fxg6,-,-
17,38,Qc7+,-,-,Kh6,-,-
17,39,Rh8#,-,-,.,-,-
18,1,e4,-,-,c6,-,-
18,2,d4,-,-,d5,-,-
18,3,e5,-,-,Bf5,-,-
18,4,Bd3,-,-,e6,-,-
18,5,Ne2,-,-,Ne7,-,-
18,6,O-O,-,-,g6,-,-
18,7,c3,-,-,Nd7,-,-
18,8,Be3,-,-,h5,-,-
18,9,f4,-,-,Bh6,-,-
18,10,Qc2,-,-,Qc7,-,-
18,11,Nd2,-,-,c5,-,-
18,12,Rac1,-,-,c4,-,-
18,13,Bxf5,-,-,Nxf5,-,-
18,14,Bf2,-,-,Kf8,-,-
18,15,Ng3,-,-,Nxg3,-,-
