id,date,time,white,black,white elo,black elo,time control,opening code,opening name,length,termination,result,hero points,has eval,has increment,link
48,2021.11.14,17:53:44,grooney,Chisopa1,2225,2262,180+0,A56,Benoni Defense: HromĂˇdka System,17,Time forfeit,1-0,1,True,False,https://lichess.org/r7AmJJWj
49,2021.11.14,17:50:32,grooney,yerminator,2220,2226,180+0,B07,Czech Defense,22,Resign,1-0,1,False,False,https://lichess.org/KpIHivyX
50,2021.11.14,17:38:02,grooney,abumohammad,2226,2161,180+0,A44,Benoni Defense: Old Benoni,19,Resign,1-0,1,False,False,https://lichess.org/JOfi0lQ5
51,2021.11.13,19:16:15,grooney,Timayus1996,2232,2236,180+0,C01,"French Defense: Exchange Variation, Monte Carlo Variation",25,Resign,0-1,0,False,False,https://lichess.org/9Qk7fKsC
52,2021.11.13,19:10:46,grooney,Charlie87Baraca,2227,2155,180+0,C01,"French Defense: Exchange Variation, Monte Carlo Variation",31,Resign,1-0,1,False,False,https://lichess.org/3UZcufr2
53,2021.11.13,18:55:08,grooney,Vaibhav_Patel,2233,2171,180+0,C96,"Ruy Lopez: Closed, Closed Defense",38,Resign,0-1,0,False,False,https://lichess.org/9JzNaz1v
54,2021.11.12,14:42:42,grooney,Dr_Aleria,2227,2225,180+0,C00,French Defense: King's Indian Attack,29,Resign,0-1,0,False,False,https://lichess.org/219WOilq
55,2021.11.12,14:33:47,grooney,V0G3L,2216,2215,180+0,C65,"Ruy Lopez: Classical Variation, Zukertort Gambit",28,Checkmate,1-0,1,False,False,https://lichess.org/l6Hv3Qov
56,2021.11.12,14:23:53,grooney,meliniak,2204,2204,180+0,C78,Ruy Lopez: Morphy Defense,36,Resign,1-0,1,False,False,https://lichess.org/Kj6uDziu
57,2021.11.12,14:10:17,grooney,pan_rale,2204,2212,180+0,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",43,Resign,1/2-1/2,0.5,False,False,https://lichess.org/B9RgVvxY
58,2021.11.11,16:31:23,grooney,you_know_nothing,2205,2231,180+0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line",15,Resign,0-1,0,False,False,https://lichess.org/LBepqzdD
59,2021.11.11,16:19:16,grooney,MartasRRR,2205,2153,180+0,B10,Caro-Kann Defense: Breyer Variation,29,Resign,1-0,1,False,False,https://lichess.org/1rBahS2P
60,2021.11.11,16:09:16,grooney,elmister555,2194,2176,180+0,C00,French Defense: King's Indian Attack,35,Resign,1-0,1,False,False,https://lichess.org/kLxF57Rn
61,2021.11.11,16:01:12,grooney,Nas114,2182,2184,180+0,C40,Elephant Gambit,16,Resign,1-0,1,False,False,https://lichess.org/Q2kDR3Wb
62,2021.11.11,15:28:18,grooney,sh-hadi,2194,2185,180+0,B50,Sicilian Defense: Delayed Alapin,20,Resign,0-1,0,False,False,https://lichess.org/mhS7u78q
63,2021.11.11,15:22:03,grooney,Gosuness,2200,2215,180+0,B10,Caro-Kann Defense: Breyer Variation,65,Time forfeit,0-1,0,False,False,https://lichess.org/xCdELRQN
64,2021.11.11,15:15:49,grooney,Jean-Valois,2201,2195,180+0,B10,Caro-Kann Defense: Breyer Variation,37,Resign,0-1,0,False,False,https://lichess.org/xlEL5VKj
65,2021.11.10,17:40:39,grooney,Renars1234567890,2203,2108,180+0,B01,Scandinavian Defense: Main Line,67,Time forfeit,1-0,1,False,False,https://lichess.org/ZLvSa3jR
66,2021.11.10,17:32:17,grooney,vincentmia,2213,2304,180+0,C64,"Ruy Lopez: Classical Variation, Central Variation",31,Resign,0-1,0,False,False,https://lichess.org/2Nrpm37Z
67,2021.11.10,17:26:33,grooney,omare123,2206,2257,180+0,B03,Alekhine Defense,56,Checkmate,1-0,1,False,False,https://lichess.org/qLl3Jv12
68,2021.11.10,17:17:03,grooney,ayouzef,2213,2181,180+0,C00,French Defense: King's Indian Attack,51,Resign,0-1,0,False,False,https://lichess.org/tHXunMCG
69,2021.11.09,22:25:06,grooney,shayjaya,2202,2148,180+0,B01,Scandinavian Defense: Mieses-Kotroc Variation,33,Resign,1-0,1,False,False,https://lichess.org/qud4gRKH
70,2021.11.09,22:18:53,grooney,Nikolay8_Agarkov,2208,2170,180+0,C00,French Defense: King's Indian Attack,61,Checkmate,0-1,0,False,False,https://lichess.org/tCEE0dEH
71,2021.11.09,20:44:16,grooney,BorisTheGreat,2209,2179,180+0,B04,"Alekhine Defense: Modern Variation, Schmid Variation",90,Checkmate,0-1,0,False,False,https://lichess.org/x4HUv30H
72,2021.11.09,20:08:49,grooney,Zenithial,2219,2225,180+0,B50,Sicilian Defense: Delayed Alapin,25,Resign,0-1,0,False,False,https://lichess.org/xvM1s22j
73,2021.11.09,20:05:08,grooney,Kanarinac94,2231,2221,180+0,B27,Sicilian Defense: Hyperaccelerated Dragon,28,Resign,0-1,0,False,False,https://lichess.org/1LhjIchz
74,2021.11.09,19:53:29,grooney,saurabh2020,2236,2242,180+0,C00,French Defense: King's Indian Attack,51,Resign,0-1,0,False,False,https://lichess.org/oPmUMPMD
75,2021.11.09,19:39:57,grooney,Airatush74,2221,2170,180+0,B00,Pirc Defense,16,Resign,1-0,1,False,False,https://lichess.org/hckt3pan
76,2021.11.09,19:34:07,grooney,omare123,2215,2233,180+0,B02,Alekhine Defense: Normal Variation,42,Checkmate,1-0,1,False,False,https://lichess.org/WBWj5Ca3
77,2021.11.09,18:47:00,grooney,remzi373,2220,2224,180+0,C00,French Defense: King's Indian Attack,33,Resign,0-1,0,False,False,https://lichess.org/AgfEHpRf
78,2021.11.09,18:28:09,grooney,Musa_Sadikhov,2229,2236,180+0,B40,Sicilian Defense: French Variation,34,Resign,0-1,0,False,False,https://lichess.org/dy22R62R
79,2021.11.09,18:24:56,grooney,Giorgio_H,2228,2241,180+0,C00,French Defense: King's Indian Attack,30,Resign,1/2-1/2,0.5,False,False,https://lichess.org/jrPPRBv1
80,2021.11.09,17:43:54,grooney,james1981,2234,2232,180+0,B27,Sicilian Defense: Quinteros Variation,54,Checkmate,0-1,0,False,False,https://lichess.org/iV95jwcp
81,2021.11.09,17:27:09,grooney,sina_khv,2230,2189,180+0,C64,"Ruy Lopez: Classical Variation, Central Variation",16,Resign,0-1,0,False,False,https://lichess.org/PPbwRKyz
82,2021.11.09,17:20:36,grooney,imdeepaksingh,2225,2188,180+0,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",69,Time forfeit,1-0,1,False,False,https://lichess.org/iGg975qu
83,2021.11.09,16:57:19,grooney,cartapan,2233,2193,180+0,C71,Ruy Lopez: Noah's Ark Trap,58,Checkmate,1-0,1,False,False,https://lichess.org/WoFk58dB
84,2021.11.09,16:51:06,grooney,Ytecargoelpayaso,2239,2226,180+0,B10,Caro-Kann Defense: Breyer Variation,54,Time forfeit,0-1,0,False,False,https://lichess.org/L7dzXUpD
85,2021.11.09,16:38:15,grooney,jadsonunex,2231,2286,180+0,B50,Sicilian Defense: Delayed Alapin,31,Checkmate,1-0,1,True,False,https://lichess.org/U4OrufIW
86,2021.11.09,16:26:58,grooney,trk21,2230,2316,180+0,B03,Alekhine Defense: Exchange Variation,21,Resign,0-1,0,False,False,https://lichess.org/t1Zr26Z1
87,2021.11.09,16:21:39,grooney,icimdeki_iblis,2223,2278,180+0,C00,French Defense: King's Indian Attack,28,Resign,1-0,1,True,False,https://lichess.org/kkFNRtxM
88,2021.11.07,21:37:41,grooney,nowao,2228,2233,180+0,B10,Caro-Kann Defense: Breyer Variation,45,Resign,0-1,0,False,False,https://lichess.org/JYnPvuEP
89,2021.11.07,21:32:32,grooney,Fredrixe1,2234,2221,180+0,B03,Alekhine Defense: Exchange Variation,56,Resign,0-1,0,False,False,https://lichess.org/0c7oUTFA
90,2021.11.07,21:15:23,grooney,DINO1992,2242,2172,180+0,B10,Caro-Kann Defense: Breyer Variation,55,Time forfeit,1-0,1,False,False,https://lichess.org/CXGNGj1V
91,2021.11.07,19:06:06,grooney,zerosquare,2230,2185,180+0,B01,Scandinavian Defense: Modern Variation,52,Resign,1-0,1,False,False,https://lichess.org/KSoyraf1
92,2021.11.07,19:03:35,grooney,TornadoXL,2224,2208,180+0,B50,Sicilian Defense: Delayed Alapin,29,Resign,1-0,1,False,False,https://lichess.org/XfwTwmC0
93,2021.11.07,18:26:40,grooney,SvaMarga,2224,2275,180+0,C00,French Defense: King's Indian Attack,29,Resign,0-1,0,False,False,https://lichess.org/b46LD290
94,2021.11.07,18:14:57,grooney,Marmal62,2222,2241,180+0,B50,Sicilian Defense: Delayed Alapin,54,Time forfeit,1-0,1,False,False,https://lichess.org/opm45ucF
95,2021.11.07,17:41:44,grooney,Descarado,2224,2141,180+0,C00,French Defense: King's Indian Attack,53,Time forfeit,1-0,1,False,False,https://lichess.org/SDSapJo4
96,2021.11.07,17:36:19,grooney,Silviar2,2230,2188,180+0,B01,Scandinavian Defense: Modern Variation,70,Resign,0-1,0,False,False,https://lichess.org/hD8QiGSy
97,2021.11.07,17:25:11,grooney,metalico,2231,2232,180+0,B00,Pirc Defense,43,Time forfeit,1-0,1,False,False,https://lichess.org/kfLLNozT
98,2021.11.07,17:12:09,grooney,chessplay251,2237,2232,180+0,B50,Sicilian Defense: Delayed Alapin,34,Resign,0-1,0,False,False,https://lichess.org/H1tJXSAV
99,2021.11.07,17:04:48,grooney,IraGambit,2226,2183,180+0,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",26,Checkmate,1-0,1,False,False,https://lichess.org/lHZFjb4o
100,2021.11.07,16:12:38,grooney,pourin,2220,2214,180+0,B50,Sicilian Defense: Delayed Alapin,77,Time forfeit,1/2-1/2,0.5,False,False,https://lichess.org/H0vzWaEC
101,2021.11.07,16:11:12,grooney,AIMTonyFemenias,2226,2184,180+0,B00,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation",15,Resign,0-1,0,False,False,https://lichess.org/6lVVlAIv
102,2021.11.03,23:48:53,grooney,zapallaso,2225,2359,180+0,C95,"Ruy Lopez: Closed, Breyer Defense",35,Resign,0-1,0,False,False,https://lichess.org/4wL6oIpy
103,2021.11.03,23:33:42,grooney,Gubio,2231,2209,180+0,B23,Sicilian Defense: Grand Prix Attack,37,Checkmate,0-1,0,False,False,https://lichess.org/gQHs9CRH
104,2021.11.03,00:03:43,grooney,RoFederer,2232,2174,180+0,B06,Modern Defense,29,Resign,0-1,0,False,False,https://lichess.org/hoDrJ4nK
105,2021.11.02,23:57:50,grooney,Julpurs,2222,2130,180+0,C65,"Ruy Lopez: Classical Variation, Zukertort Gambit",12,Resign,1-0,1,False,False,https://lichess.org/PlheYOcQ
106,2021.11.02,23:51:34,grooney,MrMasabo,2216,2220,180+0,B23,Sicilian Defense: Closed,54,Time forfeit,1-0,1,False,False,https://lichess.org/IpluJCiJ
107,2021.11.02,23:41:34,grooney,fastblitzer_cgn,2226,2286,180+0,C00,French Defense: King's Indian Attack,40,Resign,0-1,0,False,False,https://lichess.org/AlAUkS1q
108,2021.11.02,23:22:32,grooney,joniviera,2214,2143,180+0,C40,King's Pawn Game: McConnell Defense,87,Time forfeit,1-0,1,False,False,https://lichess.org/Kkc9fZPF
109,2021.11.02,23:20:43,grooney,Aidivne,2209,2179,180+0,B22,Sicilian Defense: Alapin Variation,18,Resign,1-0,1,False,False,https://lichess.org/PtmGm827
110,2021.11.02,23:14:30,grooney,erick_38,2215,2187,180+0,C88,Ruy Lopez: Closed,47,Checkmate,0-1,0,False,False,https://lichess.org/XjOiWBdE
111,2021.11.02,18:11:31,grooney,rossey,2231,2280,180+0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense",25,Resign,0-1,0,False,False,https://lichess.org/IXjraxHj
112,2021.11.02,18:06:53,grooney,Blitz2200,2230,2258,180+0,B01,Scandinavian Defense: Mieses-Kotroc Variation,45,Resign,1/2-1/2,0.5,False,False,https://lichess.org/udsSK9Iy
113,2021.11.01,18:06:03,grooney,SergioFre,2218,2196,180+0,C41,Philidor Defense: Lion Variation,51,Time forfeit,1-0,1,False,False,https://lichess.org/IswGoEyl
114,2021.10.31,17:56:56,grooney,Workforfutur,2218,2237,180+0,B22,"Sicilian Defense: Alapin Variation, Smith-Morra Declined",78,Resign,1/2-1/2,0.5,False,False,https://lichess.org/AZgImI9a
115,2021.10.29,18:14:02,grooney,kenyut,2224,2199,180+0,D00,Queen's Pawn Game,56,Checkmate,0-1,0,False,False,https://lichess.org/uc0ITSXK
116,2021.10.29,18:08:27,grooney,mathinprivate,2224,2215,180+0,C00,French Defense: King's Indian Attack,11,Resign,1-0,1,False,False,https://lichess.org/gxlGkIJ9
117,2021.10.29,18:05:17,grooney,Hvca_mota,2217,2314,180+0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense, Central Exchange",32,Resign,1-0,1,False,False,https://lichess.org/bDGlH4ry
118,2021.10.28,22:15:53,grooney,poketero,2222,2229,180+0,B22,Sicilian Defense: Alapin Variation,68,Resign,0-1,0,False,False,https://lichess.org/9IPAPIrs
119,2021.10.28,22:10:45,grooney,oldmisio,2226,2360,180+0,B10,Caro-Kann Defense: Breyer Variation,42,Resign,0-1,0,False,False,https://lichess.org/U6wtfd8W
120,2021.10.28,21:41:40,grooney,Peggles,2226,2251,180+0,B22,Sicilian Defense: Alapin Variation,44,Resign,1/2-1/2,0.5,False,False,https://lichess.org/hwuey7Yq
121,2021.10.27,21:47:19,grooney,ekdubov,2232,2186,180+0,C02,French Defense: Advance Variation,13,Resign,0-1,0,False,False,https://lichess.org/6A9V9T2p
122,2021.10.27,21:36:59,grooney,dennis_deguzman,2232,2225,180+0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense",44,Time forfeit,1-0,1,False,False,https://lichess.org/kfNVm8GL
123,2021.10.27,21:31:38,grooney,Julian123412345,2237,2266,180+0,C02,French Defense: Advance Variation,58,Checkmate,0-1,0,False,False,https://lichess.org/LMrMAEZj
124,2021.10.26,23:08:21,grooney,capopampa,2238,2234,180+0,B22,Sicilian Defense: Alapin Variation,35,Checkmate,0-1,0,True,False,https://lichess.org/jIsHXy89
125,2021.10.26,23:00:04,grooney,NARCOS255,2233,2194,180+0,C62,Ruy Lopez: Steinitz Defense,21,Checkmate,1-0,1,False,False,https://lichess.org/bmYEn0zW
126,2021.10.26,21:47:54,grooney,ramildo,2230,2133,180+0,B22,Sicilian Defense: Alapin Variation,45,Checkmate,1-0,1,False,False,https://lichess.org/5oJ5O2IC
127,2021.10.22,20:48:06,grooney,chepukaitis1966,2243,2263,180+0,C64,Ruy Lopez: Classical Variation,29,Resign,0-1,0,False,False,https://lichess.org/R3UPmTRK
128,2021.10.22,18:29:20,grooney,TomTwigglet,2243,2305,180+0,B01,Scandinavian Defense: Main Line,60,Resign,0-1,0,False,False,https://lichess.org/sGtrkKuy
129,2021.10.22,18:25:54,grooney,oussamasamy,2238,2186,180+0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense",23,Resign,1-0,1,False,False,https://lichess.org/Nf3d7Qe5
130,2021.10.22,18:14:21,grooney,Karpovmexico,2226,2218,180+0,B09,"Pirc Defense: Austrian Attack, Dragon Formation",49,Time forfeit,1-0,1,False,False,https://lichess.org/v1tJQ737
131,2021.10.22,18:05:27,grooney,Schokoladenzeit,2215,2184,180+0,E70,King's Indian Defense: Normal Variation,26,Checkmate,1-0,1,True,False,https://lichess.org/zXLuSeFs
132,2021.10.21,19:51:39,grooney,OelderSchrecken,2214,2284,180+0,C00,French Defense: King's Indian Attack,8,Resign,0-1,0,False,False,https://lichess.org/q9xnFuzg
133,2021.10.21,19:44:25,grooney,innomanno,2208,2202,180+0,B10,Caro-Kann Defense: Breyer Variation,49,Time forfeit,1-0,1,False,False,https://lichess.org/qOxbSFxz
134,2021.10.21,19:17:06,grooney,Denis_70,2196,2259,180+0,B03,Alekhine Defense,48,Resign,1-0,1,False,False,https://lichess.org/ogawYmrx
135,2021.10.21,17:36:07,grooney,kasparovgenoa,2200,2204,180+0,B09,"Pirc Defense: Austrian Attack, Dragon Formation",56,Checkmate,1-0,1,True,False,https://lichess.org/ON8fJ483
136,2021.10.20,22:04:07,grooney,BlackNaka,2206,2178,180+0,C61,Ruy Lopez: Bird Variation,54,Time forfeit,0-1,0,False,False,https://lichess.org/ru9pTeJL
137,2021.10.20,21:08:35,grooney,Kolpa59,2189,2260,180+0,B10,Caro-Kann Defense: Breyer Variation,75,Resign,1/2-1/2,0.5,False,False,https://lichess.org/pNGbql3V
138,2021.10.17,21:23:14,grooney,vl_sh,2201,2144,180+0,C00,French Defense: Two Knights Variation,43,Resign,0-1,0,False,False,https://lichess.org/NZ693aFB
139,2021.10.17,21:16:25,grooney,CristianRomao,2206,2246,180+0,C99,"Ruy Lopez: Morphy Defense, Chigorin Defense, Panov System",56,Checkmate,0-1,0,False,False,https://lichess.org/yCXRWfIg
140,2021.10.16,15:54:33,grooney,Belov_Andrey,2197,2186,180+0,B22,"Sicilian Defense: Alapin Variation, Smith-Morra Declined",60,Time forfeit,1/2-1/2,0.5,False,False,https://lichess.org/XNUpzH45
141,2021.10.16,15:37:05,grooney,shakoor_khan-nasiri,2191,2179,180+0,B06,Modern Defense,46,Resign,0-1,0,False,False,https://lichess.org/i4QYpKZD
142,2021.10.16,15:30:28,grooney,DrFreakinstein,2184,2214,180+0,B00,Nimzowitsch Defense: French Connection,56,Resign,1-0,1,True,False,https://lichess.org/o7CI1k8q
143,2021.10.16,15:16:08,grooney,sserwaniko,2178,2103,180+0,B22,Sicilian Defense: Alapin Variation,28,Resign,1-0,1,False,False,https://lichess.org/pQiQrXl2
144,2021.10.16,15:11:56,grooney,veelteveel,2172,2132,180+0,B01,Scandinavian Defense: Modern Variation,33,Resign,1-0,1,False,False,https://lichess.org/qsd3csCW
145,2021.10.14,20:20:24,grooney,mehran_aalivand,2173,2159,180+0,B10,Caro-Kann Defense,54,Time forfeit,1-0,1,False,False,https://lichess.org/mCaSfrp2
146,2021.10.14,20:07:50,grooney,ferata13,2173,2207,180+0,C00,French Defense: Queen's Knight,69,Checkmate,0-1,0,False,False,https://lichess.org/L9pILPHW
147,2021.10.14,19:57:04,grooney,mathinprivate,2176,2095,180+0,B23,Sicilian Defense: Closed,56,Time forfeit,0-1,0,False,False,https://lichess.org/WiHBSaTO
148,2021.10.14,19:48:47,grooney,bvb77,2164,2146,180+0,B06,Modern Defense,53,Time forfeit,1-0,1,False,False,https://lichess.org/UYC2CCWU
149,2021.10.13,19:52:12,grooney,HIomdina,2158,2170,180+0,C11,"French Defense: Classical Variation, Steinitz Variation",52,Time forfeit,1-0,1,False,False,https://lichess.org/QuqwzFID
150,2021.10.10,16:58:19,grooney,Melison,2170,2161,180+0,C00,French Defense: Normal Variation,62,Checkmate,0-1,0,False,False,https://lichess.org/1OHDrLS8
151,2021.10.10,16:53:22,grooney,mylt1966,2165,2140,180+0,B03,Alekhine Defense: Exchange Variation,36,Checkmate,1-0,1,False,False,https://lichess.org/xdkZ8YSq
152,2021.10.10,16:24:15,grooney,abdo_cube,2177,2108,180+0,C62,Ruy Lopez: Steinitz Defense,26,Checkmate,0-1,0,False,False,https://lichess.org/xVbVeBqH
