Data;DsGlogWiStwo;DsJaworMOB;DsJelGorSoko;DsLegAlRzecz;DsOsieczow21;DsPolKasztan;DsWalbrzWyso;DsWrocWybCon;KpBrodKochan;KpBydWarszaw;KpCiechTezni;KpGrudSienki;KpInowSolank;KpKoniczynka;KpNaklSkargi;KpToruDziewu;KpWieniZdroj;KpWloclGniaz;KpZielBoryTu;LbLubSliwins;LbZamoHrubie;LdLodzLegion;LdLodzRudzka;LdPabiKilins;LdPioTrKraPr;LdSieraPolna;LdSkierKonop;LuGorzKosGdy;LuGorzPilsud;LuNowaSolMOB;LuSulecDudka;LuWsKaziWiel;LuZarySzyman;LuZielKrotka;MpKrakBujaka;MpKrakBulwar;MpKrakWadow;MpNoSaczNadb;MpTarBitStud;MpTrzebOsZWM;MzGutyDuCzer;MzKonJezMos;MzMinMazKaziMOB;MzOstroHalle;MzOtwoBrzozo;MzPlocKroJad;MzRad25Czerw;MzSiedKonars;MzWarAKrzywo;MzWarAlNiepo;MzWarBajkowa;MzWarChrosci;OpNysaRodzie;OpOpoleOsAKr;PdBialWaszyn;PdSuwPulaskp;PkJasloSikor;PkKrosKletow;PkPrzemGrunw;PkRymZdrPark;PkRzeszRejta;PkStWolWoPol;PmGdyJozBema;PmKosTargo12;PmMalMicki15;SkKielTargow;SkStaraZlota;SlBielKossak;SlCzestoBacz;SlGodGliniki;SlKatoKossut;SlPszczBoged;SlRybniBorki;SlTarnoLitew;WmElbBazynsk;WmNiTraugutt;WmOlsPuszkin;WmPuszczaBor;WpKaliSawick;WpNoTomSzpit;WpOstWieWyso;WpPilaKusoci;WpPoznChwial;ZpKoszSpasow;ZpSzczAndr01;ZpSzczec1Maj
04.02.2019 00:00;;6,706;1,786;5,65;;;2,955;;2,0849;2,284322;1,860669;2,2059;2,633486;2,0216;5,547045;2,099;1,082742;1,823546;1,341089;0,5;1,13;1,82;1,93;;2,29;1,7;1,51;3,98;0,6;0,6;0,6;10,93;1,63;1,36;0,5;1,18;1,23;0,5;1,08;2,57;;1,2583;0,5;0,5;1,933;1,2689;1,1511;1,2425;;1,3603;0,5;;1,371;1,754;0,362925;0,518855;1,95;1,67;;0,5;1,28;2,55;1,47;1,91;1,82;1,58;1,56;;2,09;;2,92;;2,74;2,42;0,94;0,97;0,98;0,61;2,35;6,78;2,85;3,21;1,84;;;
05.02.2019 00:00;;6,706;1,786;5,65;1,8;;2,955;;2,0849;2,284322;1,860669;2,2059;2,633486;2,0216;5,547045;2,099;1,082742;1,823546;1,341089;0,5;1,13;1,82;1,93;;2,29;1,7;1,51;3,98;0,6;0,6;0,6;10,93;1,63;1,36;0,5;1,18;1,23;0,5;1,08;2,57;;1,2583;0,5;0,5;1,933;1,2689;1,1511;1,2425;1,9033;1,3603;0,5;;1,371;1,754;0,362925;0,518855;1,95;1,67;;0,5;1,28;2,55;1,47;1,91;1,82;1,58;1,56;;2,09;;2,92;;2,74;2,42;0,94;0,97;0,98;0,61;2,35;6,78;2,85;3,21;1,84;;;
06.02.2019 00:00;4,137;6,706;1,786;5,65;1,8;8,563;2,955;2,466;2,0849;2,284322;1,860669;2,2059;2,633486;2,0216;5,547045;2,099;1,082742;1,823546;1,341089;0,5;1,13;1,82;1,93;;2,29;1,7;1,51;3,98;0,6;0,6;0,6;10,93;1,63;1,36;0,5;1,18;1,23;0,5;1,08;2,57;;1,2583;0,5;0,5;1,933;1,2689;1,1511;1,2425;1,9033;1,3603;0,5;;1,371;;0,362925;0,518855;1,95;1,67;;0,5;1,28;2,55;1,47;1,91;1,82;1,58;1,56;;2,09;;2,92;;2,74;2,42;0,94;0,97;0,98;0,61;2,35;6,78;2,85;3,21;1,84;;;
07.02.2019 00:00;4,137;6,706;1,786;5,65;1,8;8,563;2,955;2,466;2,0849;2,284322;1,860669;2,2059;2,633486;2,0216;5,547045;2,099;1,082742;1,823546;1,341089;0,5;1,13;1,82;1,93;;2,29;1,7;1,51;3,98;0,6;0,6;0,6;10,93;1,63;1,36;0,5;1,18;1,23;0,5;1,08;2,57;1,1907;1,2583;0,5;0,5;1,933;1,2689;1,1511;1,2425;1,9033;1,3603;0,5;;1,371;1,754;0,362925;0,518855;1,95;1,67;;0,5;1,28;2,55;1,47;1,91;1,82;1,58;1,56;;2,09;;2,92;;2,74;2,42;0,94;0,97;0,98;;2,35;6,78;2,85;3,21;1,84;;;
08.02.2019 00:00;4,137;6,706;1,786;5,65;1,8;8,563;2,955;2,466;2,0849;2,284322;1,860669;2,2059;2,633486;2,0216;5,547045;2,099;1,082742;1,823546;1,341089;0,5;1,13;1,82;1,93;;2,29;1,7;1,51;3,98;0,6;0,6;0,6;10,93;1,63;1,36;0,5;1,18;1,23;0,5;1,08;2,57;1,1907;1,2583;0,5;0,5;1,933;1,2689;1,1511;1,2425;1,9033;1,3603;0,5;;1,371;1,754;0,362925;0,518855;1,95;1,67;;0,5;1,28;2,55;1,47;1,91;1,82;1,58;1,56;;2,09;;2,92;;;2,42;0,94;0,97;0,98;;2,35;6,78;2,85;3,21;1,84;;;
09.02.2019 00:00;4,137;6,706;1,786;5,65;1,8;8,563;2,955;2,466;2,0849;2,284322;1,860669;2,2059;2,633486;2,0216;5,547045;2,099;1,082742;1,823546;1,341089;0,5;1,13;1,82;1,93;;2,29;1,7;1,51;3,98;0,6;0,6;0,6;10,93;1,63;1,36;0,5;1,18;1,23;0,5;1,08;2,57;1,1907;1,2583;0,5;0,5;1,933;1,2689;1,1511;1,2425;1,9033;1,3603;0,5;1,7159;1,371;1,754;0,362925;0,518855;1,95;1,67;;0,5;1,28;2,55;1,47;1,91;1,82;1,58;1,56;;2,09;;;;;2,42;0,94;0,97;0,98;0,61;2,35;6,78;2,85;3,21;;;;
10.02.2019 00:00;4,137;6,706;1,786;5,65;1,8;8,563;2,955;2,466;2,0849;2,284322;1,860669;2,2059;2,633486;2,0216;5,547045;2,099;1,082742;1,823546;1,341089;0,5;1,13;1,82;1,93;;2,29;;1,51;3,98;0,6;0,6;0,6;10,93;1,63;1,36;0,5;1,18;1,23;0,5;1,08;2,57;1,1907;1,2583;0,5;0,5;1,933;1,2689;1,1511;1,2425;0,5;1,3603;0,5;1,7159;1,371;1,754;0,362925;0,518855;1,95;1,67;;0,5;1,28;2,55;1,47;1,91;1,82;1,58;1,56;;2,09;;;;;;0,94;0,97;0,98;0,61;2,35;6,78;2,85;3,21;1,84;;;
11.02.2019 00:00;12,674;4,702;2,49;6,324;1,261;1,84;2,67;8,912;1,6748;2,717454;1,036592;2,0089;1,586252;1,3489;2,757791;1,1552;0,652753;0,948034;0,537816;0,5;0,5;1,36;1,74;;1,97;;1,25;0,6;0,6;3,92;0,6;10,9;0,6;1,62;1,7122;1,18;1,7;0,5;1,05;2,47;0,5;0,5;0,5;0,5;1,4596;0,5;1,0786;0,5;0,5;0,5;0,5;0,5;0,4545;3,323;0,13;0,13;1,44;1,91;;1,03;1,59;2,54;0,5;1,14;1,19;2,37;1,44;1,4;2,61;0,5;;2,76;;;0,51;0,49;0,39;0,19;3,27;2,53;3,53;0,5;4,67;0,5;0,5;0,5
12.02.2019 00:00;12,674;4,702;2,49;6,324;1,261;1,84;2,67;8,912;1,6748;2,717454;1,036592;2,0089;1,586252;1,3489;2,757791;1,1552;0,652753;0,948034;0,537816;0,5;0,5;1,36;1,74;;1,97;;1,25;0,6;0,6;3,92;0,6;10,9;0,6;1,62;1,7122;1,18;1,7;0,5;1,05;2,47;0,5;0,5;0,5;0,5;1,4596;0,5;1,0786;0,5;0,5;0,5;0,5;0,5;0,4545;3,323;0,13;0,13;1,44;1,91;1,03;1,03;1,59;2,54;0,5;1,14;1,19;2,37;1,44;1,4;2,61;0,5;2,64;2,76;2;;0,51;0,49;0,39;0,19;3,27;2,53;3,53;0,5;;0,5;0,5;0,5
13.02.2019 00:00;12,674;4,702;2,49;6,324;1,261;1,84;2,67;8,912;1,6748;2,717454;1,036592;2,0089;1,586252;1,3489;2,757791;1,1552;0,652753;0,948034;0,537816;0,5;0,5;1,36;1,74;;1,97;4,16;1,25;0,6;0,6;3,92;0,6;10,9;0,6;1,62;1,7122;1,18;1,7;0,5;1,05;2,47;0,5;0,5;0,5;0,5;1,4596;0,5;1,0786;0,5;0,5;0,5;0,5;0,5;0,4545;3,323;0,13;0,13;1,44;1,91;1,03;1,03;1,59;2,54;0,5;1,14;1,19;2,37;1,44;1,4;2,61;0,5;2,64;2,76;2;;0,51;0,49;0,39;0,19;3,27;2,53;3,53;0,5;;0,5;0,5;0,5
14.02.2019 00:00;12,674;4,702;2,49;6,324;1,261;1,84;2,67;8,912;1,6748;2,717454;1,036592;2,0089;1,586252;1,3489;2,757791;1,1552;0,652753;0,948034;0,537816;0,5;0,5;1,36;1,74;;1,97;4,16;1,25;0,6;0,6;3,92;0,6;10,9;0,6;1,62;1,7122;1,18;1,7;0,5;1,05;2,47;0,5;0,5;0,5;0,5;1,4596;0,5;1,0786;0,5;0,5;0,5;0,5;0,5;0,4545;3,323;0,13;0,13;1,44;1,91;1,03;1,03;1,59;2,54;0,5;1,14;1,19;2,37;1,44;1,4;2,61;0,5;2,64;2,76;2;2,57;0,51;0,49;0,39;0,19;3,27;2,53;3,53;0,5;4,67;0,5;0,5;0,5
15.02.2019 00:00;12,674;4,702;2,49;6,324;1,261;1,84;2,67;8,912;1,6748;2,717454;1,036592;2,0089;1,586252;1,3489;2,757791;1,1552;0,652753;0,948034;0,537816;0,5;0,5;1,36;1,74;;1,97;4,16;1,25;0,6;0,6;3,92;0,6;10,9;0,6;1,62;1,7122;1,18;1,7;0,5;1,05;2,47;0,5;0,5;0,5;0,5;1,4596;0,5;1,0786;0,5;0,5;0,5;0,5;0,5;0,4545;3,323;0,13;0,13;1,44;1,91;1,03;1,03;1,59;2,54;0,5;1,14;1,19;2,37;1,44;1,4;2,61;0,5;2,64;2,76;2;2,57;0,51;0,49;0,39;0,19;3,27;2,53;3,53;0,5;4,67;0,5;0,5;0,5
16.02.2019 00:00;12,674;4,702;2,49;6,324;1,261;1,84;2,67;8,912;1,6748;2,717454;1,036592;2,0089;1,586252;1,3489;2,757791;1,1552;0,652753;0,948034;0,537816;0,5;0,5;1,36;1,74;;1,97;4,16;1,25;0,6;0,6;3,92;0,6;10,9;0,6;1,62;1,7122;1,18;1,7;0,5;1,05;2,47;0,5;0,5;0,5;0,5;1,4596;0,5;1,0786;0,5;0,5;0,5;0,5;0,5;0,4545;3,323;0,13;0,13;1,44;1,91;1,03;1,03;1,59;2,54;0,5;1,14;1,19;2,37;1,44;1,4;2,61;0,5;2,64;2,76;2;2,57;0,51;0,49;0,39;0,19;3,27;2,53;3,53;0,5;4,67;0,5;0,5;0,5
17.02.2019 00:00;12,674;4,702;2,49;6,324;1,261;1,84;2,67;8,912;1,6748;2,717454;1,036592;2,0089;1,586252;1,3489;2,757791;1,1552;0,652753;0,948034;0,537816;0,5;0,5;1,36;1,74;;1,97;4,16;1,25;0,6;0,6;3,92;0,6;10,9;0,6;1,62;1,7122;1,18;1,7;0,5;1,05;2,47;0,5;0,5;0,5;0,5;1,4596;0,5;1,0786;0,5;1,0863;0,5;0,5;0,5;0,4545;3,323;0,13;0,13;1,44;1,91;1,03;1,03;1,59;2,54;0,5;1,14;1,19;2,37;1,44;1,4;2,61;0,5;2,64;2,76;2;2,57;0,51;0,49;0,39;;3,27;2,53;3,53;0,5;4,67;0,5;0,5;0,5
18.02.2019 00:00;6,247;4,457;2,903;8,424;2,394;4,536;9,879;4,715;1,9923;2,485386;1,498062;1,8488;2,249749;1,5764;4,147061;1,6161;1,181173;1,507534;0,365908;0,5;0,5;2,07;1,4;;2,23;2,54;2,24;1,45;0,6;2,21;2,16;5,4;1,79;1,65;1,14546;;1,47;0,5;1,2;1,99;0,5;0,5;0,5;0,5;1,4404;0,5;1,0924;0,5;1,0863;1,266;0,5;0,5;1,568;1,75;0,362924;0,13;1,74;1,53;1,28;0,5;1,34;1,74;0,5;2;1,18;2,07;1,62;0,5;1,3;0,5;0,5;3,12;1,56;1,3;0,53;0,56;0,51;;4,07;3,33;3,87;3,4;2,74;;;
19.02.2019 00:00;6,247;4,457;2,903;8,424;2,394;4,536;9,879;4,715;1,9923;2,485386;1,498062;1,8488;2,249749;1,5764;4,147061;1,6161;1,181173;1,507534;0,365908;0,5;0,5;2,07;1,4;;2,23;2,54;2,24;1,45;0,6;2,21;2,16;5,4;1,79;1,65;1,14546;;1,47;0,5;1,2;1,99;0,5;;0,5;0,5;1,4404;0,5;1,0924;0,5;1,0863;1,266;0,5;0,5;1,568;1,75;0,362924;0,13;1,74;1,53;1,28;0,5;1,34;1,74;0,5;2;1,18;2,07;1,62;0,5;1,3;0,5;0,5;3,12;1,56;1,3;0,53;0,56;0,51;0,28;4,07;3,33;3,87;3,4;2,74;;;
20.02.2019 00:00;6,247;4,457;2,903;8,424;2,394;4,536;9,879;4,715;1,9923;2,485386;1,498062;1,8488;2,249749;1,5764;4,147061;1,6161;1,181173;1,507534;0,365908;0,5;0,5;2,07;1,4;;2,23;2,54;2,24;1,45;0,6;2,21;2,16;5,4;1,79;1,65;1,14546;;1,47;0,5;1,2;1,99;0,5;0,5;0,5;0,5;1,4404;0,5;1,0924;0,5;1,0863;1,266;0,5;0,5;1,568;1,75;0,362924;0,13;1,74;1,53;1,28;0,5;1,34;1,74;0,5;2;1,18;2,07;1,62;0,5;1,3;0,5;0,5;3,12;1,56;1,3;0,53;0,56;0,51;0,28;4,07;3,33;3,87;3,4;2,74;;;
21.02.2019 00:00;6,247;;2,903;8,424;2,394;4,536;9,879;4,715;1,9923;2,485386;1,498062;1,8488;2,249749;1,5764;4,147061;1,6161;1,181173;1,507534;0,365908;0,5;0,5;2,07;1,4;;2,23;2,54;2,24;1,45;0,6;2,21;2,16;5,4;1,79;1,65;1,14546;;1,47;0,5;1,2;1,99;0,5;0,5;0,5;0,5;1,4404;0,5;1,0924;0,5;1,0863;1,266;0,5;0,5;1,568;1,75;0,362924;0,13;1,74;1,53;1,28;0,5;1,34;1,74;0,5;2;1,18;2,07;1,62;0,5;1,3;0,5;0,5;3,12;1,56;1,3;0,53;0,56;0,51;0,28;4,07;3,33;3,87;3,4;2,74;;;
22.02.2019 00:00;6,247;4,457;2,903;8,424;2,394;4,536;9,879;4,715;1,9923;2,485386;1,498062;1,8488;2,249749;1,5764;4,147061;1,6161;1,181173;1,507534;0,365908;0,5;0,5;2,07;1,4;;2,23;2,54;2,24;1,45;0,6;2,21;2,16;5,4;1,79;1,65;1,14546;;1,47;0,5;1,2;1,99;0,5;;0,5;0,5;1,4404;0,5;1,0924;0,5;1,0863;1,266;0,5;0,5;1,568;1,75;0,362924;0,13;1,74;1,53;1,28;0,5;1,34;1,74;0,5;2;1,18;2,07;1,62;0,5;1,3;0,5;0,5;3,12;1,56;1,3;0,53;0,56;0,51;0,28;4,07;3,33;3,87;3,4;2,74;;;
23.02.2019 00:00;6,247;4,457;2,903;8,424;2,394;4,536;9,879;4,715;1,9923;2,485386;1,498062;1,8488;2,249749;1,5764;4,147061;1,6161;1,181173;1,507534;0,365908;0,5;0,5;2,07;1,4;;2,23;2,54;2,24;1,45;0,6;2,21;2,16;5,4;1,79;1,65;1,14546;;1,47;0,5;1,2;1,99;0,5;;0,5;0,5;1,4404;0,5;1,0924;0,5;1,0863;1,266;0,5;0,5;1,568;1,75;0,362924;0,13;1,74;1,53;1,28;0,5;1,34;1,74;0,5;2;1,18;2,07;1,62;0,5;1,3;0,5;0,5;3,12;1,56;1,3;0,53;0,56;0,51;0,28;4,07;3,33;3,87;3,4;2,74;;;
24.02.2019 00:00;6,247;4,457;2,903;8,424;2,394;4,536;9,879;4,715;1,9923;2,485386;1,498062;1,8488;2,249749;1,5764;4,147061;1,6161;1,181173;1,507534;0,365908;0,5;0,5;2,07;1,4;;2,23;2,54;2,24;1,45;0,6;2,21;2,16;5,4;1,79;1,65;1,14546;;1,47;0,5;1,2;1,99;0,5;;0,5;0,5;1,4404;0,5;1,0924;0,5;0,5;1,266;0,5;0,5;1,568;1,75;0,362924;0,13;1,74;1,53;1,28;0,5;1,34;1,74;0,5;2;1,18;2,07;1,62;0,5;1,3;0,5;0,5;3,12;1,56;1,3;0,53;0,56;0,51;0,28;4,07;3,33;3,87;3,4;2,74;;;
25.02.2019 00:00;31,165;4,976;1,918;7,542;1,31;3,916;2,773;5,126;1,885;2,521404;0,860495;1,459;1,306315;1,1093;3,328001;1,094;0,818532;1,191518;1,131351;0,5;0,5;1,38;2,24;1,93;1,84;2,23;1,4;0,6;0,6;1,66;0,6;9,63;0,6;0,6;1,91257;;1,89;1,31;1,12;3,32;0,5;;0,5;0,5;1,1707;0,5;0,5;0,5;0,5;1,2026;0,5;0,5;3,186;3,465;0,13;0,13;1,36;1,66;0,5;;1,24;1,71;0,5;1,36;1,35;2,01;1,03;1,12;1,04;0,5;1,57;2,21;1,12;2,08;0,62;0,44;0,43;0,22;2,88;1,74;3,06;0,5;2,86;0,5;0,5;0,5
26.02.2019 00:00;31,165;4,976;1,918;7,542;1,31;3,916;2,773;5,126;1,885;2,521404;0,860495;1,459;1,306315;1,1093;3,328001;1,094;0,818532;1,191518;1,131351;0,5;0,5;1,38;2,24;1,93;1,84;2,23;1,4;0,6;0,6;1,66;0,6;9,63;0,6;0,6;1,91257;;1,89;1,31;1,12;3,32;0,5;0,5;0,5;0,5;1,1707;0,5;0,5;0,5;0,5;1,2026;0,5;0,5;3,186;3,465;0,13;0,13;1,36;1,66;0,5;;1,24;1,71;0,5;1,36;1,35;2,01;1,03;1,12;1,04;0,5;1,57;2,21;1,12;2,08;0,62;0,44;0,43;0,22;2,88;1,74;3,06;0,5;2,86;0,5;0,5;0,5
27.02.2019 00:00;31,165;4,976;1,918;7,542;1,31;3,916;2,773;5,126;1,885;2,521404;0,860495;1,459;1,306315;1,1093;3,328001;1,094;0,818532;1,191518;1,131351;0,5;0,5;1,38;2,24;1,93;1,84;2,23;1,4;0,6;0,6;1,66;0,6;9,63;0,6;0,6;1,91257;;1,89;1,31;1,12;3,32;0,5;0,5;0,5;0,5;1,1707;0,5;0,5;0,5;0,5;1,2026;0,5;0,5;3,186;3,465;0,13;0,13;1,36;1,66;0,5;;1,24;1,71;0,5;1,36;1,35;2,01;1,03;1,12;1,04;0,5;1,57;2,21;1,12;2,08;0,62;0,44;0,43;0,22;2,88;1,74;3,06;0,5;2,86;0,5;0,5;0,5
28.02.2019 00:00;31,165;4,976;1,918;7,542;1,31;3,916;2,773;5,126;1,885;2,521404;0,860495;1,459;1,306315;1,1093;3,328001;1,094;0,818532;1,191518;1,131351;0,5;0,5;1,38;2,24;1,93;1,84;2,23;1,4;0,6;0,6;1,66;0,6;9,63;0,6;0,6;1,91257;;1,89;1,31;1,12;3,32;0,5;0,5;0,5;0,5;1,1707;0,5;0,5;0,5;0,5;1,2026;0,5;0,5;3,186;3,465;0,13;0,13;1,36;1,66;0,5;;1,24;1,71;0,5;1,36;1,35;2,01;1,03;1,12;1,04;0,5;1,57;2,21;1,12;2,08;0,62;0,44;0,43;0,22;2,88;1,74;3,06;0,5;2,86;0,5;0,5;0,5
01.03.2019 00:00;31,165;4,976;1,918;7,542;1,31;3,916;2,773;5,126;1,885;2,521404;0,860495;1,459;1,306315;1,1093;3,328001;1,094;0,818532;1,191518;1,131351;0,5;0,5;1,38;2,24;1,93;1,84;2,23;1,4;0,6;0,6;1,66;0,6;9,63;0,6;0,6;1,91257;;1,89;1,31;1,12;3,32;0,5;0,5;0,5;0,5;1,1707;0,5;0,5;0,5;0,5;1,2026;0,5;0,5;3,186;3,465;0,13;0,13;1,36;1,66;0,5;;1,24;1,71;0,5;1,36;1,35;2,01;1,03;1,12;1,04;0,5;1,57;2,21;1,12;2,08;0,62;0,44;0,43;0,22;2,88;1,74;3,06;0,5;2,86;0,5;0,5;0,5
02.03.2019 00:00;31,165;4,976;1,918;7,542;1,31;3,916;2,773;5,126;1,885;2,521404;0,860495;1,459;1,306315;1,1093;3,328001;1,094;0,818532;1,191518;1,131351;0,5;0,5;1,38;2,24;1,93;1,84;2,23;1,4;0,6;0,6;1,66;0,6;9,63;0,6;0,6;1,91257;;1,89;1,31;1,12;3,32;0,5;0,5;0,5;0,5;1,1707;0,5;0,5;0,5;0,5;1,2026;0,5;0,5;3,186;3,465;0,13;0,13;1,36;1,66;0,5;;1,24;1,71;0,5;1,36;1,35;2,01;1,03;1,12;1,04;0,5;1,57;2,21;1,12;2,08;0,62;0,44;0,43;0,22;2,88;1,74;3,06;0,5;2,86;0,5;0,5;0,5
03.03.2019 00:00;31,165;4,976;1,918;7,542;1,31;3,916;2,773;5,126;1,885;2,521404;0,860495;1,459;1,306315;1,1093;3,328001;1,094;0,818532;1,191518;1,131351;0,5;0,5;1,38;2,24;1,93;1,84;2,23;1,4;0,6;0,6;1,66;0,6;9,63;0,6;0,6;1,91257;;1,89;1,31;1,12;3,32;0,5;0,5;;0,5;1,1707;0,5;0,5;0,5;0,5;1,2026;0,5;0,5;3,186;3,465;0,13;0,13;1,36;1,66;0,5;;1,24;1,71;0,5;0,5;1,35;2,01;1,03;1,12;1,04;0,5;1,57;2,21;1,12;2,08;0,62;0,44;0,43;0,22;2,88;1,74;3,06;0,5;2,86;0,5;0,5;0,5
04.03.2019 00:00;2,203;1,672;0,907;18,376;0,115;2,748;0,335;1,605;0,7589;0,88178;0,668698;0,8144;1,010791;0,6555;2,177112;0,26;0,26;0,911771;0,409787;0,5;0,5;0,83;0,82;0,76;1,01;0,89;0,71;0,6;0,6;1,92;0,6;4,79;0,6;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,4545;0,4545;0,13;0,13;0,5;0,5;0,5;;0,5;0,5;0,5;0,5;0,5;0,425;0,425;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,32;0,34;0,28;0,18;1,17;0,5;1,36;0,5;1;;;
05.03.2019 00:00;2,203;1,672;0,907;18,376;0,115;2,748;0,335;1,605;0,7589;0,88178;0,668698;0,8144;1,010791;0,6555;2,177112;0,26;0,26;0,911771;0,409787;0,5;0,5;0,83;0,82;0,76;1,01;0,89;0,71;0,6;0,6;1,92;0,6;4,79;0,6;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,4545;0,4545;0,13;0,13;0,5;0,5;0,5;;0,5;0,5;0,5;0,5;0,5;0,425;0,425;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,32;0,34;0,28;0,18;1,17;0,5;1,36;0,5;1;;;
06.03.2019 00:00;2,203;1,672;0,907;18,376;0,115;2,748;0,335;1,605;0,7589;0,88178;0,668698;0,8144;1,010791;0,6555;2,177112;0,26;0,26;0,911771;0,409787;0,5;0,5;0,83;0,82;0,76;1,01;0,89;0,71;0,6;0,6;1,92;0,6;4,79;0,6;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,4545;0,4545;0,13;0,13;0,5;0,5;0,5;;0,5;0,5;0,5;0,5;0,5;0,425;0,425;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,32;0,34;0,28;0,18;1,17;0,5;1,36;0,5;1;;;
07.03.2019 00:00;2,203;1,672;0,907;18,376;0,115;2,748;0,335;1,605;0,7589;0,88178;0,668698;0,8144;1,010791;0,6555;2,177112;0,26;0,26;0,911771;0,409787;0,5;0,5;0,83;0,82;0,76;1,01;0,89;0,71;0,6;0,6;1,92;0,6;4,79;0,6;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,4545;0,4545;0,13;0,13;0,5;0,5;0,5;;0,5;0,5;0,5;0,5;0,5;0,425;0,425;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,32;0,34;0,28;0,18;1,17;0,5;1,36;0,5;1;;;
08.03.2019 00:00;2,203;1,672;0,907;18,376;0,115;2,748;0,335;1,605;0,7589;0,88178;0,668698;0,8144;1,010791;0,6555;2,177112;0,26;0,26;0,911771;0,409787;0,5;0,5;0,83;0,82;;1,01;0,89;0,71;0,6;0,6;1,92;0,6;4,79;0,6;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,4545;0,4545;0,13;0,13;0,5;0,5;0,5;;0,5;0,5;0,5;0,5;0,5;0,425;0,425;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,32;0,34;0,28;0,18;1,17;0,5;1,36;0,5;1;;;
09.03.2019 00:00;2,203;1,672;0,907;18,376;0,115;2,748;0,335;1,605;0,7589;0,88178;0,668698;0,8144;1,010791;0,6555;2,177112;0,26;0,26;0,911771;0,409787;0,5;0,5;0,83;0,82;;1,01;0,89;0,71;0,6;0,6;1,92;0,6;4,79;0,6;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,4545;0,4545;0,13;0,13;0,5;0,5;0,5;;0,5;0,5;0,5;0,5;0,5;0,425;0,425;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,32;0,34;0,28;0,18;1,17;0,5;1,36;0,5;1;;;
10.03.2019 00:00;2,203;1,672;0,907;18,376;0,115;2,748;0,335;1,605;0,7589;0,88178;0,668698;0,8144;1,010791;0,6555;2,177112;0,26;0,26;0,911771;0,409787;0,5;0,5;0,83;;0,76;1,01;0,89;0,71;0,6;0,6;1,92;0,6;4,79;0,6;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,4545;0,4545;0,13;0,13;0,5;0,5;;;0,5;0,5;0,5;0,5;0,5;0,425;0,425;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,32;0,34;0,28;0,18;1,17;0,5;1,36;0,5;1;;;
11.03.2019 00:00;9,926;2,156;0,335;10,031;0,115;3,68;1,374;2,683;0,5847;1,067413;0,26;0,8103;0,881238;0,26;3,068754;0,5936;0,26;0,611301;0,424597;0,5;0,5;0,76;1,02;1,02;0,95;0,96;0,62;0,6;0,6;0,6;0,6;3,06;0,6;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,0247;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,4545;1,003;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,06;0,425;0,5;0,5;0,5;0,5;1,04;0,5;0,5;0,34;0,62;0,32;0,15;0,5;0,5;1,12;0,5;0,5;0,5;0,5;0,5
12.03.2019 00:00;9,926;2,156;0,335;10,031;0,115;3,68;1,374;2,683;0,5847;1,067413;0,26;0,8103;0,881238;0,26;3,068754;0,5936;0,26;0,611301;0,424597;0,5;0,5;0,76;1,02;1,02;0,95;0,96;0,62;0,6;0,6;0,6;0,6;3,06;0,6;0,6;0,5;;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,0247;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,4545;1,003;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,06;0,425;0,5;0,5;0,5;0,5;1,04;0,5;0,5;0,34;0,62;0,32;0,15;0,5;0,5;1,12;0,5;0,5;0,5;0,5;0,5
